"LATITUDE","LONGITUDE","CODE_POSTAL","NOM_DEPARTEMENT"
45.269086,5.103004,26530,"DROME"
45.269646,0.17605,16390,"CHARENTE"
45.269946,6.349504,73300,"SAVOIE"
45.270918,0.171564,16390,"CHARENTE"
45.271017,4.688301,7430,"ARDECHE"
45.27178,1.562506,19270,"CORREZE"
45.273047,5.629408,38340,"ISERE"
45.2731516999,1.76313875655,19000,"Corrèze"
45.274558,6.348171,73300,"SAVOIE"
45.274616,3.300305,43100,"HAUTE-LOIRE"
45.27494,6.815788,73500,"SAVOIE"
45.275411,6.34648,73300,"SAVOIE"
45.275764,0.148421,16210,"CHARENTE"
45.276024,0.220786,24600,"DORDOGNE"
45.276057,3.396852,43100,"HAUTE-LOIRE"
45.277427,1.053869,24390,"DORDOGNE"
45.278991,6.347087,73300,"SAVOIE"
45.280346,6.815192,73500,"SAVOIE"
45.281471,6.073249,38580,"ISERE"
45.281498,2.659423,15400,"CANTAL"
45.284306,2.65499,15400,"CANTAL"
45.28435,-1.060778,33990,"GIRONDE"
45.284574,2.6684,15400,"CANTAL"
45.28519,6.877737,73480,"SAVOIE"
45.285212,6.881015,73480,"SAVOIE"
45.285435,6.889253,73480,"SAVOIE"
45.285643,6.881363,73480,"SAVOIE"
45.285999,6.898539,73480,"SAVOIE"
45.286396,6.8818,73480,"SAVOIE"
45.287213,4.637815,7100,"ARDECHE"
45.287461,5.556526,38210,"ISERE"
45.287739,-1.065864,33990,"GIRONDE"
45.288717,6.911996,73480,"SAVOIE"
45.288824,6.903834,73480,"SAVOIE"
45.288979,-0.921695,33340,"GIRONDE"
45.289367,5.621772,38340,"ISERE"
45.29,6.914693,73480,"SAVOIE"
45.290074,6.22163,73130,"SAVOIE"
45.290189,6.917312,73480,"SAVOIE"
45.290257,3.383581,43100,"HAUTE-LOIRE"
45.290435,6.909563,73480,"SAVOIE"
45.290575,6.913248,73480,"SAVOIE"
45.290972,6.921444,73480,"SAVOIE"
45.291371,3.384596,43100,"HAUTE-LOIRE"
45.291924,6.921147,73480,"SAVOIE"
45.292211,6.920879,73480,"SAVOIE"
45.293246,6.234108,73130,"SAVOIE"
45.294787,4.123275,43210,"HAUTE-LOIRE"
45.29609,6.58145,73440,"SAVOIE"
45.297244,2.386236,15240,"CANTAL"
45.298839,2.586809,15400,"CANTAL"
45.299117,4.809098,26140,"DROME"
45.299536,6.579773,73440,"SAVOIE"
45.301089,6.081838,38580,"ISERE"
45.303013,5.879693,38660,"ISERE"
45.303104,5.833759,38380,"ISERE"
45.304018,4.114651,43210,"HAUTE-LOIRE"
45.305673,2.830008,15190,"CANTAL"
45.306685,0.872146,24420,"DORDOGNE"
45.307203,0.873624,24420,"DORDOGNE"
45.308667,4.112048,43210,"HAUTE-LOIRE"
45.3124205901,1.6226623783,19330,"Corrèze"
45.312846,3.174725,43450,"HAUTE-LOIRE"
45.312893,1.766471,19460,"CORREZE"
45.313482,6.539128,73440,"SAVOIE"
45.313694,4.822112,38150,"ISERE"
45.313887,4.810246,38150,"ISERE"
45.314331,-0.604543,33820,"GIRONDE"
45.314473,6.542638,73440,"SAVOIE"
45.315031,6.540263,73440,"SAVOIE"
45.316173,4.809466,38150,"ISERE"
45.31678,4.76677,7340,"ARDECHE"
45.317638,6.546294,73440,"SAVOIE"
45.318677,4.764852,7340,"ARDECHE"
45.319066,3.170128,43450,"HAUTE-LOIRE"
45.322486,6.998207,73480,"SAVOIE"
45.323424,6.538214,73440,"SAVOIE"
45.323997,4.903303,38150,"ISERE"
45.326498,6.540692,73440,"SAVOIE"
45.326824,4.611175,42220,"LOIRE"
45.327593,6.535657,73440,"SAVOIE"
45.327877,0.637376,24310,"DORDOGNE"
45.328583,6.533376,73440,"SAVOIE"
45.329259,6.079786,38580,"ISERE"
45.3293054433,1.06217894627,24160,"Dordogne"
45.329433,6.533752,73440,"SAVOIE"
45.331212571,5.79772583855,38380,"Isère"
45.3318549451,3.85314004519,43500,"Haute-Loire"
45.333599,2.757918,15190,"CANTAL"
45.334071,4.667439,7340,"ARDECHE"
45.335284,2.769929,15190,"CANTAL"
45.337941,5.059911,38270,"ISERE"
45.338613,4.422345,42660,"LOIRE"
45.341691,5.815661,38380,"ISERE"
45.342243,6.298718,73130,"SAVOIE"
45.342247,5.81402,38380,"ISERE"
45.343919,-1.068453,33930,"GIRONDE"
45.3442511828,4.80860532784,38150,"Isère"
45.346833,0.656628,24310,"DORDOGNE"
45.346874,5.354044,38590,"ISERE"
45.3483,1.646371,19700,"CORREZE"
45.350328,0.651314,24310,"DORDOGNE"
45.351155,6.523417,73440,"SAVOIE"
45.351921,-1.05935,33930,"GIRONDE"
45.352835,0.371727,24320,"DORDOGNE"
45.355728,1.091387,24160,"DORDOGNE"
45.357173,0.337836,24320,"DORDOGNE"
45.357934,5.587181,38500,"ISERE"
45.359027,-1.145718,33930,"GIRONDE"
45.360473,4.188442,43110,"HAUTE-LOIRE"
45.360818,4.801083,38150,"ISERE"
45.361194,0.649933,24310,"DORDOGNE"
45.361425,0.660828,24310,"DORDOGNE"
45.361542,3.515151,43440,"HAUTE-LOIRE"
45.361898,5.590593,38500,"ISERE"
45.36211,6.312559,73130,"SAVOIE"
45.362115,1.725441,19700,"CORREZE"
45.36339,4.802274,38150,"ISERE"
45.363587,4.800507,38150,"ISERE"
45.363759,0.577544,24310,"DORDOGNE"
45.363766,4.754286,7340,"ARDECHE"
45.365058,-1.145245,33930,"GIRONDE"
45.36513,0.649884,24310,"DORDOGNE"
45.365621,1.872331,19800,"CORREZE"
45.365689,0.649504,24310,"DORDOGNE"
45.365805,0.650805,24310,"DORDOGNE"
45.367146,6.315774,73130,"SAVOIE"
45.367321,2.583655,15270,"CANTAL"
45.367437,-1.099068,33930,"GIRONDE"
45.368784,1.533784,19410,"CORREZE"
45.369599,4.812207,38150,"ISERE"
45.370149,6.511423,73440,"SAVOIE"
45.370254,1.701182,19700,"CORREZE"
45.370688,-1.144728,33930,"GIRONDE"
45.371303,1.871386,19800,"CORREZE"
45.371943,1.879619,19800,"CORREZE"
45.374793,-0.878355,33340,"GIRONDE"
45.375191,-0.56508,17150,"CHARENTE-MARITIME"
45.376411,-1.082859,33930,"GIRONDE"
45.376968,2.267695,19160,"CORREZE"
45.377661,6.723354,73710,"SAVOIE"
45.377721,3.281713,43410,"HAUTE-LOIRE"
45.37795,6.346413,73130,"SAVOIE"
45.378029,-1.084678,33930,"GIRONDE"
45.378371,2.010833,19300,"CORREZE"
45.378428,1.28778,24270,"DORDOGNE"
45.378503,-1.158369,33930,"GIRONDE"
45.3791720843,5.58240310671,38500,"Isère"
45.379588,6.723135,73710,"SAVOIE"
45.379867,1.5164,19410,"CORREZE"
45.380601,6.721954,73710,"SAVOIE"
45.381039,6.721579,73710,"SAVOIE"
45.382005,6.722212,73710,"SAVOIE"
45.383119,6.716462,73710,"SAVOIE"
45.383176,6.716478,73710,"SAVOIE"
45.383296,-1.152199,33930,"GIRONDE"
45.384565,-0.71993,17150,"CHARENTE-MARITIME"
45.384668,2.27987,19160,"CORREZE"
45.384883,3.269621,43410,"HAUTE-LOIRE"
45.385539,2.291482,19160,"CORREZE"
45.386581,3.890578,63840,"PUY-DE-DOME"
45.38663,4.75263,42520,"LOIRE"
45.387509,6.719327,73710,"SAVOIE"
45.388398,6.719218,73710,"SAVOIE"
45.38854,6.064765,38580,"ISERE"
45.388869,6.0704,38580,"ISERE"
45.388944,6.068595,38580,"ISERE"
45.38914,6.272846,73660,"SAVOIE"
45.389171,6.716272,73710,"SAVOIE"
45.389447,6.575475,73550,"SAVOIE"
45.389839,6.072011,38580,"ISERE"
45.390126,4.288082,42700,"LOIRE"
45.390457,2.305604,19160,"CORREZE"
45.390524,6.073,38580,"ISERE"
45.391309,0.694622,24530,"DORDOGNE"
45.391449,1.138477,24270,"DORDOGNE"
45.391542,3.948315,42550,"LOIRE"
45.391918,6.714985,73710,"SAVOIE"
45.391927,6.072287,38580,"ISERE"
45.392521,1.378965,19230,"CORREZE"
45.393147,6.574423,73550,"SAVOIE"
45.393441,6.320615,73130,"SAVOIE"
45.393503,5.258123,38260,"ISERE"
45.393507,5.173248,38260,"ISERE"
45.394078,3.375618,43390,"HAUTE-LOIRE"
45.394202,2.603212,15270,"CANTAL"
45.3947,1.378236,19230,"CORREZE"
45.395445,6.077041,38580,"ISERE"
45.395757,6.566164,73550,"SAVOIE"
45.395947,-1.099566,33590,"GIRONDE"
45.396027,4.02532,42380,"LOIRE"
45.3962642718,5.4186427969,38690,"Isère"
45.396631,6.575013,73550,"SAVOIE"
45.397592,6.566979,73550,"SAVOIE"
45.398169,6.572109,73550,"SAVOIE"
45.398577,1.382892,19230,"CORREZE"
45.398988,-1.048825,33590,"GIRONDE"
45.399159,2.284398,19160,"CORREZE"
45.399378,2.495125,19110,"CORREZE"
45.399651,6.080077,38580,"ISERE"
45.400893,6.63675,73120,"SAVOIE"
45.401643,1.218981,24270,"DORDOGNE"
45.401705,6.56953,73550,"SAVOIE"
45.401891,6.075064,38580,"ISERE"
45.401912,3.12774,63420,"PUY-DE-DOME"
45.402917,2.675504,15270,"CANTAL"
45.403093,2.046262,19300,"CORREZE"
45.403933,2.281091,19160,"CORREZE"
45.404822,6.577885,73550,"SAVOIE"
45.405923,6.635818,73120,"SAVOIE"
45.406089,3.321437,43250,"HAUTE-LOIRE"
45.406176,5.097131,38260,"ISERE"
45.406413,2.501965,19110,"CORREZE"
45.406862,0.283344,24320,"DORDOGNE"
45.4071,6.634135,73120,"SAVOIE"
45.407467,1.485532,19210,"CORREZE"
45.407548,-1.035293,33590,"GIRONDE"
45.408075,2.038358,19300,"CORREZE"
45.408296,6.633535,73120,"SAVOIE"
45.409063,6.3478,73130,"SAVOIE"
45.410997,6.658419,73120,"SAVOIE"
45.411191,2.482514,19110,"CORREZE"
45.4118,6.637239,73120,"SAVOIE"
45.412174,6.638841,73120,"SAVOIE"
45.41223,6.63693,73120,"SAVOIE"
45.412983,4.812436,38550,"ISERE"
45.413045,4.813846,38550,"ISERE"
45.413319,0.572283,24340,"DORDOGNE"
45.413361,4.394383,42100,"LOIRE"
45.413412,6.635341,73120,"SAVOIE"
45.414085,3.72026,63220,"PUY-DE-DOME"
45.414261,4.397935,42100,"LOIRE"
45.414426,6.635117,73120,"SAVOIE"
45.41466,6.629345,73120,"SAVOIE"
45.414846,6.634742,73120,"SAVOIE"
45.414865,6.63469,73120,"SAVOIE"
45.414978,6.649411,73120,"SAVOIE"
45.41516,6.631973,73120,"SAVOIE"
45.415195,6.630826,73120,"SAVOIE"
45.41523,6.631449,73120,"SAVOIE"
45.415336,6.631848,73120,"SAVOIE"
45.415412,-1.09668,33590,"GIRONDE"
45.415505,6.636273,73120,"SAVOIE"
45.416451,6.655143,73120,"SAVOIE"
45.4166318565,5.556774983,38850,"Isère"
45.41699,6.631574,73120,"SAVOIE"
45.417033,0.921236,24800,"DORDOGNE"
45.417431,6.564924,73550,"SAVOIE"
45.417479,6.608349,73120,"SAVOIE"
45.417675,6.652875,73120,"SAVOIE"
45.417711,6.652515,73120,"SAVOIE"
45.418181,2.722546,63850,"PUY-DE-DOME"
45.418195,3.72452,63220,"PUY-DE-DOME"
45.418374,6.362651,73130,"SAVOIE"
45.419493,4.415862,42100,"LOIRE"
45.420153,2.338463,19160,"CORREZE"
45.420517,6.359307,73130,"SAVOIE"
45.420577,5.858911,73670,"SAVOIE"
45.420759,4.063701,42380,"LOIRE"
45.422576,6.642111,73120,"SAVOIE"
45.422643,4.071711,42380,"LOIRE"
45.423694,1.56322,19140,"CORREZE"
45.42412,4.854105,38550,"ISERE"
45.4259230436,4.32495559821,42230,"Loire"
45.426393,1.567759,19140,"CORREZE"
45.426987,2.50729,15270,"CANTAL"
45.428265,4.928331,38150,"ISERE"
45.428713,3.333777,63570,"PUY-DE-DOME"
45.429257,-0.448315,17500,"CHARENTE-MARITIME"
45.429456,5.701337,38380,"ISERE"
45.4301235512,4.37913997076,42100,"Loire"
45.431315,6.898007,73320,"SAVOIE"
45.431638,6.596269,73120,"SAVOIE"
45.432578,3.882026,63840,"PUY-DE-DOME"
45.432583,-0.751932,17240,"CHARENTE-MARITIME"
45.43331,-0.429048,17500,"CHARENTE-MARITIME"
45.433431,6.636032,73120,"SAVOIE"
45.433501,-1.144719,33590,"GIRONDE"
45.433987,3.607508,63630,"PUY-DE-DOME"
45.43408,4.388697,42000,"LOIRE"
45.434585,5.755395,38380,"ISERE"
45.434883,4.428742,42100,"LOIRE"
45.435476,4.801343,38370,"ISERE"
45.435546,4.386176,42000,"LOIRE"
45.435772,5.513849,38850,"ISERE"
45.436741,-1.092902,33590,"GIRONDE"
45.437181,1.183756,24270,"DORDOGNE"
45.438031,4.390414,42000,"LOIRE"
45.438481,-0.425803,17500,"CHARENTE-MARITIME"
45.43998,1.414321,19210,"CORREZE"
45.440854,6.977161,73150,"SAVOIE"
45.441038,6.976579,73150,"SAVOIE"
45.441388,6.649063,73350,"SAVOIE"
45.441786,4.406471,42100,"LOIRE"
45.442799,6.938649,73150,"SAVOIE"
45.444171,4.424765,42100,"LOIRE"
45.444226,1.40241,19210,"CORREZE"
45.445217,-0.437228,17500,"CHARENTE-MARITIME"
45.445727,5.531099,38850,"ISERE"
45.445817,-0.431791,17500,"CHARENTE-MARITIME"
45.446101,-1.087665,33590,"GIRONDE"
45.446251,6.993002,73150,"SAVOIE"
45.446336,-0.431486,17500,"CHARENTE-MARITIME"
45.446849,6.985888,73150,"SAVOIE"
45.447333,6.982508,73150,"SAVOIE"
45.447342,6.975538,73150,"SAVOIE"
45.447724,6.980138,73150,"SAVOIE"
45.447807,6.975152,73150,"SAVOIE"
45.448246,6.976705,73150,"SAVOIE"
45.448525,6.978863,73150,"SAVOIE"
45.449324,6.976412,73150,"SAVOIE"
45.450571,6.687049,73350,"SAVOIE"
45.450923,6.976159,73150,"SAVOIE"
45.451055,6.569837,73570,"SAVOIE"
45.451256,6.688177,73350,"SAVOIE"
45.451285,6.566584,73570,"SAVOIE"
45.451474,3.770761,63220,"PUY-DE-DOME"
45.45148,6.571805,73570,"SAVOIE"
45.4514870099,5.74305650824,73360,"Savoie"
45.451529,2.509648,15270,"CANTAL"
45.451596,6.973156,73150,"SAVOIE"
45.451717,6.568495,73570,"SAVOIE"
45.45172,5.88304,73670,"SAVOIE"
45.45191,6.567907,73570,"SAVOIE"
45.451921,6.565523,73570,"SAVOIE"
45.45199,6.899119,73320,"SAVOIE"
45.452137,6.565317,73570,"SAVOIE"
45.452416,6.566423,73570,"SAVOIE"
45.452647,6.564507,73570,"SAVOIE"
45.45272,6.564551,73570,"SAVOIE"
45.45296,1.644117,19140,"CORREZE"
45.453251,6.565956,73570,"SAVOIE"
45.4538077442,6.56840188785,73570,"Savoie"
45.453817,4.369311,42000,"LOIRE"
45.455043,6.69176,73350,"SAVOIE"
45.455151,-0.4896,17240,"CHARENTE-MARITIME"
45.455506,4.7702,38370,"ISERE"
45.455735,4.40167,42000,"LOIRE"
45.455885,6.899933,73320,"SAVOIE"
45.456387,6.693322,73350,"SAVOIE"
45.456661,5.545414,38620,"ISERE"
45.457594,4.75993,69420,"RHONE"
45.458483,4.809793,38121,"ISERE"
45.459653,5.966684,38530,"ISERE"
45.459809,4.805098,38121,"ISERE"
45.460148,6.44778,73260,"SAVOIE"
45.46071,6.441929,73260,"SAVOIE"
45.4607199042,6.44362178612,73260,"Savoie"
45.460726,6.118465,73110,"SAVOIE"
45.460783,4.776489,69420,"RHONE"
45.461264,6.96535,73150,"SAVOIE"
45.462122,4.774467,69420,"RHONE"
45.463303,2.765828,63113,"PUY-DE-DOME"
45.464086,0.4862,24340,"DORDOGNE"
45.466548,4.386813,42000,"LOIRE"
45.466937,4.377806,42000,"LOIRE"
45.466997,0.781997,24470,"DORDOGNE"
45.467052,3.519919,63630,"PUY-DE-DOME"
45.467782,6.902563,73320,"SAVOIE"
45.468265,6.903375,73320,"SAVOIE"
45.468421,4.36811,42390,"LOIRE"
45.468597,2.718455,63680,"PUY-DE-DOME"
45.46899,4.366959,42390,"LOIRE"
45.469036,6.909197,73320,"SAVOIE"
45.470577,6.909818,73320,"SAVOIE"
45.470821,-0.154524,16300,"CHARENTE"
45.471203,6.455537,73260,"SAVOIE"
45.471752,6.909354,73320,"SAVOIE"
45.471874,5.738269,73360,"SAVOIE"
45.472418,6.913899,73320,"SAVOIE"
45.473217,3.27208,63340,"PUY-DE-DOME"
45.4743083818,4.75671075164,69420,"Rhône"
45.476269,6.949721,73320,"SAVOIE"
45.47685,6.039888,73800,"SAVOIE"
45.477091,4.756013,69420,"RHONE"
45.478875,4.362929,42270,"LOIRE"
45.481174,-1.144876,33780,"GIRONDE"
45.4816828491,6.93635513554,73320,"Savoie"
45.482198,-1.144409,33780,"GIRONDE"
45.483276,-1.134198,33780,"GIRONDE"
45.48337,-1.134041,33780,"GIRONDE"
45.483687,-1.118942,33780,"GIRONDE"
45.484224,-0.1404,16300,"CHARENTE"
45.484368,-1.126779,33780,"GIRONDE"
45.484773,-1.117255,33780,"GIRONDE"
45.485185,6.531649,73600,"SAVOIE"
45.485507,-1.118375,33780,"GIRONDE"
45.485933,6.531364,73600,"SAVOIE"
45.487496,4.800827,69420,"RHONE"
45.48888,3.905827,63660,"PUY-DE-DOME"
45.490368,-1.122158,33780,"GIRONDE"
45.490722,4.556041,42152,"LOIRE"
45.491869,2.626685,63810,"PUY-DE-DOME"
45.49196,-0.448745,17500,"CHARENTE-MARITIME"
45.495457,6.923154,73320,"SAVOIE"
45.495929,5.993535,73800,"SAVOIE"
45.496078,-1.11891,33780,"GIRONDE"
45.496426,-0.515326,17240,"CHARENTE-MARITIME"
45.496997,3.612039,63980,"PUY-DE-DOME"
45.498961,6.059648,73800,"SAVOIE"
45.500797,1.060884,24630,"DORDOGNE"
45.500928,-1.127218,33780,"GIRONDE"
45.501579,5.127941,38440,"ISERE"
45.5017,-1.1318,33780,"GIRONDE"
45.502228,1.703757,19260,"CORREZE"
45.50234,1.869055,19260,"CORREZE"
45.504642,6.483593,73260,"SAVOIE"
45.50599,6.686776,73210,"SAVOIE"
45.506283,-1.13345,33780,"GIRONDE"
45.506674,6.490338,73260,"SAVOIE"
45.507023,2.86519,63610,"PUY-DE-DOME"
45.507509,2.861225,63610,"PUY-DE-DOME"
45.507705,6.707683,73210,"SAVOIE"
45.507853,5.775749,73610,"SAVOIE"
45.508099,2.862957,63610,"PUY-DE-DOME"
45.508104,6.920154,73320,"SAVOIE"
45.50819,2.922583,63610,"PUY-DE-DOME"
45.508279,6.707588,73210,"SAVOIE"
45.508312,6.688104,73210,"SAVOIE"
45.508362,6.678485,73210,"SAVOIE"
45.508613,5.739097,73520,"SAVOIE"
45.508747,2.93481,63610,"PUY-DE-DOME"
45.509172,2.858804,63610,"PUY-DE-DOME"
45.509304,3.284645,63500,"PUY-DE-DOME"
45.509383,6.680216,73210,"SAVOIE"
45.509385,6.667783,73210,"SAVOIE"
45.509936,6.489266,73260,"SAVOIE"
45.510296,6.488941,73260,"SAVOIE"
45.510852,2.857381,63610,"PUY-DE-DOME"
45.51119,2.929715,63610,"PUY-DE-DOME"
45.511326,1.325845,87500,"HAUTE-VIENNE"
45.511957,6.678187,73210,"SAVOIE"
45.511992,2.934764,63610,"PUY-DE-DOME"
45.512249,2.933347,63610,"PUY-DE-DOME"
45.512311,6.677764,73210,"SAVOIE"
45.512663,-1.121552,33780,"GIRONDE"
45.512978,6.675185,73210,"SAVOIE"
45.513222,6.668889,73210,"SAVOIE"
45.5136075933,4.95889651862,38780,"Isère"
45.513854,4.954811,38780,"ISERE"
45.514734,-1.127494,33780,"GIRONDE"
45.515032,6.484271,73260,"SAVOIE"
45.515289,1.324862,87500,"HAUTE-VIENNE"
45.515427,2.927675,63610,"PUY-DE-DOME"
45.516424,6.482386,73260,"SAVOIE"
45.516664,4.867035,38200,"ISERE"
45.517324,2.939426,63610,"PUY-DE-DOME"
45.519833,0.65895,24300,"DORDOGNE"
45.520578372,4.88135156154,38200,"Isère"
45.521089,4.871707,38200,"ISERE"
45.522255,3.59383,63980,"PUY-DE-DOME"
45.522371,6.486744,73260,"SAVOIE"
45.522625,4.874297,38200,"ISERE"
45.523375,1.200332,87500,"HAUTE-VIENNE"
45.525339,-0.871232,17120,"CHARENTE-MARITIME"
45.526264,-0.873602,17120,"CHARENTE-MARITIME"
45.527975,4.87496,38200,"ISERE"
45.528226,2.701186,63680,"PUY-DE-DOME"
45.529354,2.693105,63680,"PUY-DE-DOME"
45.529478,0.662302,24300,"DORDOGNE"
45.530602,2.975292,63610,"PUY-DE-DOME"
45.531597,3.291177,63500,"PUY-DE-DOME"
45.532121,4.286049,42160,"LOIRE"
45.532243,6.776915,73210,"SAVOIE"
45.532884,4.285931,42160,"LOIRE"
45.53291,2.69112,63680,"PUY-DE-DOME"
45.534491,6.63581,73210,"SAVOIE"
45.534624,2.147493,19250,"CORREZE"
45.534767,-0.9022,17120,"CHARENTE-MARITIME"
45.537177,5.792073,73610,"SAVOIE"
45.537466,6.627429,73210,"SAVOIE"
45.538756,4.273499,42160,"LOIRE"
45.540743,-1.093422,33123,"GIRONDE"
45.540809,1.520746,19510,"CORREZE"
45.540931,5.805642,73610,"SAVOIE"
45.541456,5.608114,38490,"ISERE"
45.541912,5.777004,73610,"SAVOIE"
45.541945,2.81646,63240,"PUY-DE-DOME"
45.543716,0.818966,24470,"DORDOGNE"
45.544639,-1.078651,33123,"GIRONDE"
45.544747,0.818587,24470,"DORDOGNE"
45.544844,1.426627,87380,"HAUTE-VIENNE"
45.545299,-1.079479,33123,"GIRONDE"
45.5455577894,3.24499324643,63500,"Puy-de-Dôme"
45.545648,3.199238,63500,"PUY-DE-DOME"
45.545871,-0.89021,17120,"CHARENTE-MARITIME"
45.546621,0.895761,24450,"DORDOGNE"
45.547009,0.955438,24450,"DORDOGNE"
45.547202,6.75549,73210,"SAVOIE"
45.547825,6.671068,73210,"SAVOIE"
45.548065,3.367555,63490,"PUY-DE-DOME"
45.548104,6.765882,73210,"SAVOIE"
45.548908,3.249819,63500,"PUY-DE-DOME"
45.550387,5.983486,73190,"SAVOIE"
45.550508,3.736289,63600,"PUY-DE-DOME"
45.55054,-0.830647,17120,"CHARENTE-MARITIME"
45.550889,5.681335,73330,"SAVOIE"
45.550905,3.271966,63500,"PUY-DE-DOME"
45.551252,3.10855,63320,"PUY-DE-DOME"
45.551428,2.940771,63790,"PUY-DE-DOME"
45.551458,3.373004,63490,"PUY-DE-DOME"
45.551497,5.985401,73190,"SAVOIE"
45.552545,1.809548,19260,"CORREZE"
45.552787,3.265208,63500,"PUY-DE-DOME"
45.553061,6.725051,73210,"SAVOIE"
45.55392,5.987456,73190,"SAVOIE"
45.554378,6.763023,73210,"SAVOIE"
45.554461,6.643126,73210,"SAVOIE"
45.555405,6.643078,73210,"SAVOIE"
45.55564,6.647897,73210,"SAVOIE"
45.555699,5.930622,73000,"SAVOIE"
45.5557839461,3.75625356567,63600,"Puy-de-Dôme"
45.555805,6.198869,73390,"SAVOIE"
45.555831,1.119152,87500,"HAUTE-VIENNE"
45.556373,6.740772,73210,"SAVOIE"
45.556726,6.167652,73250,"SAVOIE"
45.556864,2.314421,19200,"CORREZE"
45.55695,6.6514,73210,"SAVOIE"
45.55746,-0.951188,17132,"CHARENTE-MARITIME"
45.558012,2.886017,63790,"PUY-DE-DOME"
45.558495,5.675028,73330,"SAVOIE"
45.558639,-0.401492,17520,"CHARENTE-MARITIME"
45.559832,6.736158,73210,"SAVOIE"
45.55985,6.734614,73210,"SAVOIE"
45.560362,5.949352,73000,"SAVOIE"
45.560532,-0.960436,17132,"CHARENTE-MARITIME"
45.560556,-0.95253,17132,"CHARENTE-MARITIME"
45.561344,2.625551,63690,"PUY-DE-DOME"
45.562184,-0.937669,17132,"CHARENTE-MARITIME"
45.563699,5.927046,73000,"SAVOIE"
45.564323,2.324661,19200,"CORREZE"
45.565119,-0.957133,17132,"CHARENTE-MARITIME"
45.565562,5.91793,73000,"SAVOIE"
45.566134,5.921905,73000,"SAVOIE"
45.56625,-0.949067,17132,"CHARENTE-MARITIME"
45.566429,5.794434,73470,"SAVOIE"
45.567809,2.928967,63790,"PUY-DE-DOME"
45.567852,-0.677013,17260,"CHARENTE-MARITIME"
45.567983,2.813116,63240,"PUY-DE-DOME"
45.568258,5.783437,73470,"SAVOIE"
45.568385,-0.971472,17132,"CHARENTE-MARITIME"
45.568647,6.7771,73700,"SAVOIE"
45.568832,5.921633,73000,"SAVOIE"
45.56916,2.814965,63240,"PUY-DE-DOME"
45.56978,5.788048,73470,"SAVOIE"
45.569883,2.902669,63790,"PUY-DE-DOME"
45.570565,0.841911,24470,"DORDOGNE"
45.570829,5.919521,73000,"SAVOIE"
45.571028,2.812629,63240,"PUY-DE-DOME"
45.57106,2.941682,63790,"PUY-DE-DOME"
45.571406,2.891915,63790,"PUY-DE-DOME"
45.571598,5.795391,73470,"SAVOIE"
45.57168,-0.969624,17132,"CHARENTE-MARITIME"
45.571802,-0.89474,17120,"CHARENTE-MARITIME"
45.572159,3.059243,63320,"PUY-DE-DOME"
45.572193,6.832079,73700,"SAVOIE"
45.572242,6.827808,73700,"SAVOIE"
45.572291,2.955966,63790,"PUY-DE-DOME"
45.572397,6.827382,73700,"SAVOIE"
45.572473,2.808315,63240,"PUY-DE-DOME"
45.57279,2.807683,63240,"PUY-DE-DOME"
45.572832,2.810177,63240,"PUY-DE-DOME"
45.572912,2.811536,63240,"PUY-DE-DOME"
45.573001,0.762756,24300,"DORDOGNE"
45.573011,2.943188,63790,"PUY-DE-DOME"
45.573904,6.778631,73700,"SAVOIE"
45.573995,2.809525,63240,"PUY-DE-DOME"
45.574047,2.919647,63790,"PUY-DE-DOME"
45.574085,2.810233,63240,"PUY-DE-DOME"
45.574519,3.633853,63890,"PUY-DE-DOME"
45.574577,2.809068,63240,"PUY-DE-DOME"
45.57468,2.810662,63240,"PUY-DE-DOME"
45.57484,2.810296,63240,"PUY-DE-DOME"
45.574858,2.941633,63790,"PUY-DE-DOME"
45.575323,-0.976998,17132,"CHARENTE-MARITIME"
45.57593,0.062039,16440,"CHARENTE"
45.575991,4.806917,38670,"ISERE"
45.575994,5.910485,73000,"SAVOIE"
45.576071,2.999474,63710,"PUY-DE-DOME"
45.5760999131,2.80995918175,63240,"Puy-de-Dôme"
45.576135,2.808181,63240,"PUY-DE-DOME"
45.576292,6.735806,73210,"SAVOIE"
45.576313,6.894859,73640,"SAVOIE"
45.576592,2.933617,63790,"PUY-DE-DOME"
45.576964,5.920217,73000,"SAVOIE"
45.577188,1.70847,19370,"CORREZE"
45.577553,2.804915,63240,"PUY-DE-DOME"
45.578045,2.965472,63710,"PUY-DE-DOME"
45.578098,-0.555265,17800,"CHARENTE-MARITIME"
45.579108,3.256848,63500,"PUY-DE-DOME"
45.579317,1.709054,19370,"CORREZE"
45.5796236201,2.7501805247,63150,"Puy-de-Dôme"
45.579784,3.002047,63710,"PUY-DE-DOME"
45.580949,6.894755,73640,"SAVOIE"
45.581466,3.122212,63320,"PUY-DE-DOME"
45.582736,1.721084,19370,"CORREZE"
45.583182552,5.90903392417,73000,"Savoie"
45.583215,1.718831,19370,"CORREZE"
45.583551,-0.979374,17110,"CHARENTE-MARITIME"
45.583717,-0.980722,17110,"CHARENTE-MARITIME"
45.583754,-0.985393,17110,"CHARENTE-MARITIME"
45.584473,2.802928,63240,"PUY-DE-DOME"
45.584724,5.278069,38300,"ISERE"
45.584756,5.267183,38300,"ISERE"
45.584847,3.09179,63320,"PUY-DE-DOME"
45.585195,-0.98558,17110,"CHARENTE-MARITIME"
45.585483,-0.775612,17260,"CHARENTE-MARITIME"
45.586073,4.772665,69700,"RHONE"
