"ID_SOIREE","ID_FESTIVAL","DATE_SOIREE","STATUT"
4651,613,"07-06-2020","Disponible"
4652,613,"08-06-2020","Disponible"
4653,613,"09-06-2020","Disponible"
4654,614,"28-06-2020","Disponible"
4655,614,"29-06-2020","Disponible"
4656,615,"01-07-2020","Disponible"
4657,615,"02-07-2020","Disponible"
4658,615,"03-07-2020","Disponible"
4659,615,"04-07-2020","Disponible"
4660,615,"05-07-2020","Disponible"
4661,615,"06-07-2020","Disponible"
4662,615,"07-07-2020","Disponible"
4663,615,"08-07-2020","Disponible"
4664,615,"09-07-2020","Disponible"
4665,615,"10-07-2020","Disponible"
4666,615,"11-07-2020","Disponible"
4667,615,"12-07-2020","Disponible"
4668,615,"13-07-2020","Disponible"
4669,615,"14-07-2020","Disponible"
4670,615,"15-07-2020","Disponible"
4671,615,"16-07-2020","Disponible"
4672,615,"17-07-2020","Disponible"
4673,615,"18-07-2020","Disponible"
4674,615,"19-07-2020","Disponible"
4675,615,"20-07-2020","Disponible"
4676,616,"16-08-2020","Disponible"
4677,616,"15-08-2020","Disponible"
4678,617,"20-09-2020","Disponible"
4679,617,"21-09-2020","Disponible"
4680,617,"22-09-2020","Disponible"
4681,617,"23-09-2020","Disponible"
4682,617,"24-09-2020","Disponible"
4683,617,"25-09-2020","Disponible"
4684,617,"26-09-2020","Disponible"
4685,617,"27-09-2020","Disponible"
4686,617,"28-09-2020","Disponible"
4687,618,"30-08-2020","Disponible"
4688,618,"31-08-2020","Disponible"
4689,619,"04-10-2020","Disponible"
4690,619,"05-10-2020","Disponible"
4691,620,"07-05-2020","Disponible"
4692,620,"08-05-2020","Disponible"
4693,620,"09-05-2020","Disponible"
4694,620,"10-05-2020","Disponible"
4695,620,"11-05-2020","Disponible"
4696,621,"10-05-2020","Disponible"
4697,622,"24-05-2020","Disponible"
4698,622,"25-05-2020","Disponible"
4699,623,"25-05-2020","Disponible"
4700,624,"29-05-2020","Disponible"
4701,624,"30-05-2020","Disponible"
4702,624,"31-05-2020","Disponible"
4703,624,"01-06-2020","Disponible"
4704,625,"05-06-2020","Disponible"
4705,625,"06-06-2020","Disponible"
4706,625,"07-06-2020","Disponible"
4707,625,"08-06-2020","Disponible"
4708,625,"09-06-2020","Disponible"
4709,625,"10-06-2020","Disponible"
4710,625,"11-06-2020","Disponible"
4711,625,"12-06-2020","Disponible"
4712,625,"13-06-2020","Disponible"
4713,625,"14-06-2020","Disponible"
4714,626,"06-06-2020","Disponible"
4715,626,"07-06-2020","Disponible"
4716,626,"08-06-2020","Disponible"
4717,626,"09-06-2020","Disponible"
4718,627,"06-06-2020","Disponible"
4719,627,"07-06-2020","Disponible"
4720,627,"08-06-2020","Disponible"
4721,628,"08-06-2020","Disponible"
4722,628,"07-06-2020","Disponible"
4723,629,"08-06-2020","Disponible"
4724,629,"07-06-2020","Disponible"
4725,630,"13-06-2020","Disponible"
4726,630,"14-06-2020","Disponible"
4727,630,"15-06-2020","Disponible"
4728,631,"14-06-2020","Disponible"
4729,631,"15-06-2020","Disponible"
4730,631,"16-06-2020","Disponible"
4731,631,"17-06-2020","Disponible"
4732,631,"18-06-2020","Disponible"
4733,631,"19-06-2020","Disponible"
4734,631,"20-06-2020","Disponible"
4735,631,"21-06-2020","Disponible"
4736,631,"22-06-2020","Disponible"
4737,631,"23-06-2020","Disponible"
4738,631,"24-06-2020","Disponible"
4739,631,"25-06-2020","Disponible"
4740,631,"26-06-2020","Disponible"
4741,631,"27-06-2020","Disponible"
4742,631,"28-06-2020","Disponible"
4743,631,"29-06-2020","Disponible"
4744,631,"30-06-2020","Disponible"
4745,631,"01-07-2020","Disponible"
4746,631,"02-07-2020","Disponible"
4747,631,"03-07-2020","Disponible"
4748,631,"04-07-2020","Disponible"
4749,631,"05-07-2020","Disponible"
4750,631,"06-07-2020","Disponible"
4751,632,"15-06-2020","Disponible"
4752,632,"14-06-2020","Disponible"
4753,633,"17-06-2020","Disponible"
4754,633,"18-06-2020","Disponible"
4755,633,"19-06-2020","Disponible"
4756,633,"20-06-2020","Disponible"
4757,633,"21-06-2020","Disponible"
4758,633,"22-06-2020","Disponible"
4759,633,"23-06-2020","Disponible"
4760,633,"24-06-2020","Disponible"
4761,633,"25-06-2020","Disponible"
4762,633,"26-06-2020","Disponible"
4763,633,"27-06-2020","Disponible"
4764,634,"20-06-2020","Disponible"
4765,634,"21-06-2020","Disponible"
4766,634,"22-06-2020","Disponible"
4767,634,"23-06-2020","Disponible"
4768,634,"24-06-2020","Disponible"
4769,634,"25-06-2020","Disponible"
4770,634,"26-06-2020","Disponible"
4771,634,"27-06-2020","Disponible"
4772,634,"28-06-2020","Disponible"
4773,634,"29-06-2020","Disponible"
4774,634,"30-06-2020","Disponible"
4775,634,"01-07-2020","Disponible"
4776,634,"02-07-2020","Disponible"
4777,634,"03-07-2020","Disponible"
4778,634,"04-07-2020","Disponible"
4779,634,"05-07-2020","Disponible"
4780,634,"06-07-2020","Disponible"
4781,634,"07-07-2020","Disponible"
4782,634,"08-07-2020","Disponible"
4783,634,"09-07-2020","Disponible"
4784,634,"10-07-2020","Disponible"
4785,634,"11-07-2020","Disponible"
4786,634,"12-07-2020","Disponible"
4787,634,"13-07-2020","Disponible"
4788,635,"24-06-2020","Disponible"
4789,635,"25-06-2020","Disponible"
4790,635,"26-06-2020","Disponible"
4791,635,"27-06-2020","Disponible"
4792,635,"28-06-2020","Disponible"
4793,635,"29-06-2020","Disponible"
4794,636,"13-04-2020","Disponible"
4795,636,"14-04-2020","Disponible"
4796,636,"15-04-2020","Disponible"
4797,636,"16-04-2020","Disponible"
4798,636,"17-04-2020","Disponible"
4799,636,"18-04-2020","Disponible"
4800,636,"19-04-2020","Disponible"
4801,636,"20-04-2020","Disponible"
4802,636,"21-04-2020","Disponible"
4803,637,"12-02-2020","Disponible"
4804,637,"13-02-2020","Disponible"
4805,637,"14-02-2020","Disponible"
4806,637,"15-02-2020","Disponible"
4807,637,"16-02-2020","Disponible"
4808,638,"25-01-2020","Disponible"
4809,638,"26-01-2020","Disponible"
4810,638,"27-01-2020","Disponible"
4811,638,"28-01-2020","Disponible"
4812,638,"29-01-2020","Disponible"
4813,638,"30-01-2020","Disponible"
4814,638,"31-01-2020","Disponible"
4815,638,"01-02-2020","Disponible"
4816,638,"02-02-2020","Disponible"
4817,639,"27-03-2020","Disponible"
4818,639,"28-03-2020","Disponible"
4819,639,"29-03-2020","Disponible"
4820,639,"30-03-2020","Disponible"
4821,640,"19-03-2020","Disponible"
4822,640,"20-03-2020","Disponible"
4823,640,"21-03-2020","Disponible"
4824,640,"22-03-2020","Disponible"
4825,640,"23-03-2020","Disponible"
4826,640,"24-03-2020","Disponible"
4827,640,"25-03-2020","Disponible"
4828,640,"26-03-2020","Disponible"
4829,640,"27-03-2020","Disponible"
4830,640,"28-03-2020","Disponible"
4831,640,"29-03-2020","Disponible"
4832,640,"30-03-2020","Disponible"
4833,640,"31-03-2020","Disponible"
4834,640,"01-04-2020","Disponible"
4835,640,"02-04-2020","Disponible"
4836,640,"03-04-2020","Disponible"
4837,640,"04-04-2020","Disponible"
4838,640,"05-04-2020","Disponible"
4839,640,"06-04-2020","Disponible"
4840,640,"07-04-2020","Disponible"
4841,640,"08-04-2020","Disponible"
4842,640,"09-04-2020","Disponible"
4843,640,"10-04-2020","Disponible"
4844,640,"11-04-2020","Disponible"
4845,640,"12-04-2020","Disponible"
4846,640,"13-04-2020","Disponible"
4847,640,"14-04-2020","Disponible"
4848,640,"15-04-2020","Disponible"
4849,640,"16-04-2020","Disponible"
4850,641,"06-04-2020","Disponible"
4851,641,"07-04-2020","Disponible"
4852,641,"08-04-2020","Disponible"
4853,641,"09-04-2020","Disponible"
4854,641,"10-04-2020","Disponible"
4855,641,"11-04-2020","Disponible"
4856,641,"12-04-2020","Disponible"
4857,641,"13-04-2020","Disponible"
4858,642,"05-04-2020","Disponible"
4859,642,"06-04-2020","Disponible"
4860,643,"12-04-2020","Disponible"
4861,643,"13-04-2020","Disponible"
4862,644,"09-03-2020","Disponible"
4863,644,"08-03-2020","Disponible"
4864,645,"29-06-2020","Disponible"
4865,646,"05-07-2020","Disponible"
4866,647,"12-07-2020","Disponible"
4867,648,"12-07-2020","Disponible"
4868,649,"16-07-2020","Disponible"
4869,649,"17-07-2020","Disponible"
4870,649,"18-07-2020","Disponible"
4871,649,"19-07-2020","Disponible"
4872,649,"20-07-2020","Disponible"
4873,650,"19-07-2020","Disponible"
4874,651,"24-07-2020","Disponible"
4875,651,"25-07-2020","Disponible"
4876,651,"26-07-2020","Disponible"
4877,651,"27-07-2020","Disponible"
4878,652,"02-08-2020","Disponible"
4879,652,"03-08-2020","Disponible"
4880,653,"09-08-2020","Disponible"
4881,654,"09-08-2020","Disponible"
4882,654,"10-08-2020","Disponible"
4883,655,"24-08-2020","Disponible"
4884,655,"23-08-2020","Disponible"
4885,656,"17-08-2020","Disponible"
4886,656,"18-08-2020","Disponible"
4887,656,"19-08-2020","Disponible"
4888,656,"20-08-2020","Disponible"
4889,656,"21-08-2020","Disponible"
4890,656,"22-08-2020","Disponible"
4891,656,"23-08-2020","Disponible"
4892,657,"11-01-2020","Disponible"
4893,657,"12-01-2020","Disponible"
4894,657,"13-01-2020","Disponible"
4895,657,"14-01-2020","Disponible"
4896,657,"15-01-2020","Disponible"
4897,657,"16-01-2020","Disponible"
4898,657,"17-01-2020","Disponible"
4899,657,"18-01-2020","Disponible"
4900,658,"22-03-2020","Disponible"
4901,658,"23-03-2020","Disponible"
4902,659,"01-03-2020","Disponible"
4903,659,"02-03-2020","Disponible"
4904,659,"03-03-2020","Disponible"
4905,659,"04-03-2020","Disponible"
4906,659,"05-03-2020","Disponible"
4907,659,"06-03-2020","Disponible"
4908,659,"07-03-2020","Disponible"
4909,659,"08-03-2020","Disponible"
4910,659,"09-03-2020","Disponible"
4911,659,"10-03-2020","Disponible"
4912,659,"11-03-2020","Disponible"
4913,659,"12-03-2020","Disponible"
4914,659,"13-03-2020","Disponible"
4915,659,"14-03-2020","Disponible"
4916,659,"15-03-2020","Disponible"
4917,659,"16-03-2020","Disponible"
4918,659,"17-03-2020","Disponible"
4919,659,"18-03-2020","Disponible"
4920,659,"19-03-2020","Disponible"
4921,659,"20-03-2020","Disponible"
4922,659,"21-03-2020","Disponible"
4923,659,"22-03-2020","Disponible"
4924,659,"23-03-2020","Disponible"
4925,659,"24-03-2020","Disponible"
4926,659,"25-03-2020","Disponible"
4927,659,"26-03-2020","Disponible"
4928,659,"27-03-2020","Disponible"
4929,659,"28-03-2020","Disponible"
4930,659,"29-03-2020","Disponible"
4931,659,"30-03-2020","Disponible"
4932,659,"31-03-2020","Disponible"
4933,659,"01-04-2020","Disponible"
4934,659,"02-04-2020","Disponible"
4935,659,"03-04-2020","Disponible"
4936,659,"04-04-2020","Disponible"
4937,660,"05-04-2020","Disponible"
4938,660,"06-04-2020","Disponible"
4939,660,"07-04-2020","Disponible"
4940,660,"08-04-2020","Disponible"
4941,660,"09-04-2020","Disponible"
4942,660,"10-04-2020","Disponible"
4943,660,"11-04-2020","Disponible"
4944,660,"12-04-2020","Disponible"
4945,660,"13-04-2020","Disponible"
4946,660,"14-04-2020","Disponible"
4947,660,"15-04-2020","Disponible"
4948,660,"16-04-2020","Disponible"
4949,660,"17-04-2020","Disponible"
4950,660,"18-04-2020","Disponible"
4951,660,"19-04-2020","Disponible"
4952,660,"20-04-2020","Disponible"
4953,660,"21-04-2020","Disponible"
4954,660,"22-04-2020","Disponible"
4955,660,"23-04-2020","Disponible"
4956,660,"24-04-2020","Disponible"
4957,660,"25-04-2020","Disponible"
4958,660,"26-04-2020","Disponible"
4959,660,"27-04-2020","Disponible"
4960,661,"05-04-2020","Disponible"
4961,661,"06-04-2020","Disponible"
4962,661,"07-04-2020","Disponible"
4963,661,"08-04-2020","Disponible"
4964,661,"09-04-2020","Disponible"
4965,661,"10-04-2020","Disponible"
4966,661,"11-04-2020","Disponible"
4967,662,"22-03-2020","Disponible"
4968,662,"23-03-2020","Disponible"
4969,663,"27-03-2020","Disponible"
4970,663,"28-03-2020","Disponible"
4971,663,"29-03-2020","Disponible"
4972,663,"30-03-2020","Disponible"
4973,663,"31-03-2020","Disponible"
4974,663,"01-04-2020","Disponible"
4975,663,"02-04-2020","Disponible"
4976,663,"03-04-2020","Disponible"
4977,663,"04-04-2020","Disponible"
4978,663,"05-04-2020","Disponible"
4979,664,"29-03-2020","Disponible"
4980,664,"30-03-2020","Disponible"
4981,665,"13-04-2020","Disponible"
4982,665,"14-04-2020","Disponible"
4983,665,"15-04-2020","Disponible"
4984,665,"16-04-2020","Disponible"
4985,665,"17-04-2020","Disponible"
4986,665,"18-04-2020","Disponible"
4987,665,"19-04-2020","Disponible"
4988,665,"20-04-2020","Disponible"
4989,666,"22-01-2020","Disponible"
4990,666,"23-01-2020","Disponible"
4991,666,"24-01-2020","Disponible"
4992,666,"25-01-2020","Disponible"
4993,666,"26-01-2020","Disponible"
4994,667,"15-02-2020","Disponible"
4995,667,"16-02-2020","Disponible"
4996,668,"25-02-2020","Disponible"
4997,668,"26-02-2020","Disponible"
4998,668,"27-02-2020","Disponible"
4999,668,"28-02-2020","Disponible"
5000,668,"29-02-2020","Disponible"
5001,668,"01-03-2020","Disponible"
5002,668,"02-03-2020","Disponible"
5003,669,"12-04-2020","Disponible"
5004,669,"13-04-2020","Disponible"
5005,670,"05-07-2020","Disponible"
5006,671,"05-07-2020","Disponible"
5007,672,"26-07-2020","Disponible"
5008,673,"12-07-2020","Disponible"
5009,673,"13-07-2020","Disponible"
5010,674,"12-07-2020","Disponible"
5011,674,"13-07-2020","Disponible"
5012,675,"24-07-2020","Disponible"
5013,675,"25-07-2020","Disponible"
5014,675,"26-07-2020","Disponible"
5015,676,"03-07-2020","Disponible"
5016,676,"04-07-2020","Disponible"
5017,676,"05-07-2020","Disponible"
5018,676,"06-07-2020","Disponible"
5019,676,"07-07-2020","Disponible"
5020,676,"08-07-2020","Disponible"
5021,676,"09-07-2020","Disponible"
5022,676,"10-07-2020","Disponible"
5023,676,"11-07-2020","Disponible"
5024,676,"12-07-2020","Disponible"
5025,676,"13-07-2020","Disponible"
5026,677,"30-06-2020","Disponible"
5027,677,"01-07-2020","Disponible"
5028,677,"02-07-2020","Disponible"
5029,677,"03-07-2020","Disponible"
5030,677,"04-07-2020","Disponible"
5031,678,"12-07-2020","Disponible"
5032,678,"13-07-2020","Disponible"
5033,678,"14-07-2020","Disponible"
5034,678,"15-07-2020","Disponible"
5035,678,"16-07-2020","Disponible"
5036,678,"17-07-2020","Disponible"
5037,678,"18-07-2020","Disponible"
5038,678,"19-07-2020","Disponible"
5039,679,"06-07-2020","Disponible"
5040,679,"05-07-2020","Disponible"
5041,680,"19-07-2020","Disponible"
5042,681,"18-07-2020","Disponible"
5043,681,"19-07-2020","Disponible"
5044,681,"20-07-2020","Disponible"
5045,681,"21-07-2020","Disponible"
5046,681,"22-07-2020","Disponible"
5047,681,"23-07-2020","Disponible"
5048,681,"24-07-2020","Disponible"
5049,681,"25-07-2020","Disponible"
5050,681,"26-07-2020","Disponible"
5051,681,"27-07-2020","Disponible"
5052,681,"28-07-2020","Disponible"
5053,681,"29-07-2020","Disponible"
5054,681,"30-07-2020","Disponible"
5055,681,"31-07-2020","Disponible"
5056,681,"01-08-2020","Disponible"
5057,681,"02-08-2020","Disponible"
5058,681,"03-08-2020","Disponible"
5059,681,"04-08-2020","Disponible"
5060,681,"05-08-2020","Disponible"
5061,681,"06-08-2020","Disponible"
5062,681,"07-08-2020","Disponible"
5063,681,"08-08-2020","Disponible"
5064,681,"09-08-2020","Disponible"
5065,681,"10-08-2020","Disponible"
5066,681,"11-08-2020","Disponible"
5067,681,"12-08-2020","Disponible"
5068,681,"13-08-2020","Disponible"
5069,681,"14-08-2020","Disponible"
5070,681,"15-08-2020","Disponible"
5071,681,"16-08-2020","Disponible"
5072,681,"17-08-2020","Disponible"
5073,681,"18-08-2020","Disponible"
5074,681,"19-08-2020","Disponible"
5075,682,"02-08-2020","Disponible"
5076,682,"03-08-2020","Disponible"
5077,683,"09-08-2020","Disponible"
5078,684,"05-08-2020","Disponible"
5079,684,"06-08-2020","Disponible"
5080,684,"07-08-2020","Disponible"
5081,684,"08-08-2020","Disponible"
5082,684,"09-08-2020","Disponible"
5083,685,"10-08-2020","Disponible"
5084,685,"09-08-2020","Disponible"
5085,686,"19-06-2020","Disponible"
5086,686,"20-06-2020","Disponible"
5087,686,"21-06-2020","Disponible"
5088,687,"16-05-2020","Disponible"
5089,687,"17-05-2020","Disponible"
5090,687,"18-05-2020","Disponible"
5091,687,"19-05-2020","Disponible"
5092,687,"20-05-2020","Disponible"
5093,687,"21-05-2020","Disponible"
5094,687,"22-05-2020","Disponible"
5095,687,"23-05-2020","Disponible"
5096,687,"24-05-2020","Disponible"
5097,687,"25-05-2020","Disponible"
5098,687,"26-05-2020","Disponible"
5099,687,"27-05-2020","Disponible"
5100,687,"28-05-2020","Disponible"
5101,687,"29-05-2020","Disponible"
5102,687,"30-05-2020","Disponible"
5103,687,"31-05-2020","Disponible"
5104,687,"01-06-2020","Disponible"
5105,688,"14-06-2020","Disponible"
5106,688,"15-06-2020","Disponible"
5107,688,"16-06-2020","Disponible"
5108,688,"17-06-2020","Disponible"
5109,688,"18-06-2020","Disponible"
5110,688,"19-06-2020","Disponible"
5111,688,"20-06-2020","Disponible"
5112,688,"21-06-2020","Disponible"
5113,689,"24-05-2020","Disponible"
5114,690,"06-06-2020","Disponible"
5115,690,"07-06-2020","Disponible"
5116,690,"08-06-2020","Disponible"
5117,690,"09-06-2020","Disponible"
5118,691,"06-06-2020","Disponible"
5119,691,"07-06-2020","Disponible"
5120,691,"08-06-2020","Disponible"
5121,692,"17-05-2020","Disponible"
5122,692,"18-05-2020","Disponible"
5123,693,"27-06-2020","Disponible"
5124,693,"28-06-2020","Disponible"
5125,694,"28-06-2020","Disponible"
5126,694,"29-06-2020","Disponible"
5127,695,"29-06-2020","Disponible"
5128,695,"30-06-2020","Disponible"
5129,695,"01-07-2020","Disponible"
5130,695,"02-07-2020","Disponible"
5131,695,"03-07-2020","Disponible"
5132,695,"04-07-2020","Disponible"
5133,695,"05-07-2020","Disponible"
5134,696,"28-06-2020","Disponible"
5135,696,"29-06-2020","Disponible"
5136,697,"14-03-2020","Disponible"
5137,697,"15-03-2020","Disponible"
5138,697,"16-03-2020","Disponible"
5139,697,"17-03-2020","Disponible"
5140,697,"18-03-2020","Disponible"
5141,697,"19-03-2020","Disponible"
5142,697,"20-03-2020","Disponible"
5143,697,"21-03-2020","Disponible"
5144,697,"22-03-2020","Disponible"
5145,698,"08-03-2020","Disponible"
5146,698,"09-03-2020","Disponible"
5147,698,"10-03-2020","Disponible"
5148,698,"11-03-2020","Disponible"
5149,698,"12-03-2020","Disponible"
5150,698,"13-03-2020","Disponible"
5151,698,"14-03-2020","Disponible"
5152,698,"15-03-2020","Disponible"
5153,698,"16-03-2020","Disponible"
5154,699,"26-04-2020","Disponible"
5155,699,"27-04-2020","Disponible"
5156,700,"26-04-2020","Disponible"
5157,700,"27-04-2020","Disponible"
5158,701,"28-06-2020","Disponible"
5159,702,"28-06-2020","Disponible"
5160,703,"01-07-2020","Disponible"
5161,703,"02-07-2020","Disponible"
5162,703,"03-07-2020","Disponible"
5163,703,"04-07-2020","Disponible"
5164,703,"05-07-2020","Disponible"
5165,703,"06-07-2020","Disponible"
5166,703,"07-07-2020","Disponible"
5167,703,"08-07-2020","Disponible"
5168,703,"09-07-2020","Disponible"
5169,703,"10-07-2020","Disponible"
5170,703,"11-07-2020","Disponible"
5171,703,"12-07-2020","Disponible"
5172,703,"13-07-2020","Disponible"
5173,703,"14-07-2020","Disponible"
5174,703,"15-07-2020","Disponible"
5175,703,"16-07-2020","Disponible"
5176,703,"17-07-2020","Disponible"
5177,703,"18-07-2020","Disponible"
5178,703,"19-07-2020","Disponible"
5179,703,"20-07-2020","Disponible"
5180,703,"21-07-2020","Disponible"
5181,703,"22-07-2020","Disponible"
5182,703,"23-07-2020","Disponible"
5183,703,"24-07-2020","Disponible"
5184,703,"25-07-2020","Disponible"
5185,703,"26-07-2020","Disponible"
5186,703,"27-07-2020","Disponible"
5187,703,"28-07-2020","Disponible"
5188,703,"29-07-2020","Disponible"
5189,703,"30-07-2020","Disponible"
5190,703,"31-07-2020","Disponible"
5191,703,"01-08-2020","Disponible"
5192,703,"02-08-2020","Disponible"
5193,703,"03-08-2020","Disponible"
5194,703,"04-08-2020","Disponible"
5195,703,"05-08-2020","Disponible"
5196,703,"06-08-2020","Disponible"
5197,703,"07-08-2020","Disponible"
5198,703,"08-08-2020","Disponible"
5199,703,"09-08-2020","Disponible"
5200,703,"10-08-2020","Disponible"
5201,703,"11-08-2020","Disponible"
5202,703,"12-08-2020","Disponible"
5203,703,"13-08-2020","Disponible"
5204,703,"14-08-2020","Disponible"
5205,703,"15-08-2020","Disponible"
5206,703,"16-08-2020","Disponible"
5207,703,"17-08-2020","Disponible"
5208,703,"18-08-2020","Disponible"
5209,703,"19-08-2020","Disponible"
5210,703,"20-08-2020","Disponible"
5211,703,"21-08-2020","Disponible"
5212,703,"22-08-2020","Disponible"
5213,703,"23-08-2020","Disponible"
5214,703,"24-08-2020","Disponible"
5215,703,"25-08-2020","Disponible"
5216,703,"26-08-2020","Disponible"
5217,703,"27-08-2020","Disponible"
5218,703,"28-08-2020","Disponible"
5219,703,"29-08-2020","Disponible"
5220,703,"30-08-2020","Disponible"
5221,703,"31-08-2020","Disponible"
5222,703,"01-09-2020","Disponible"
5223,703,"02-09-2020","Disponible"
5224,703,"03-09-2020","Disponible"
5225,703,"04-09-2020","Disponible"
5226,703,"05-09-2020","Disponible"
5227,703,"06-09-2020","Disponible"
5228,703,"07-09-2020","Disponible"
5229,703,"08-09-2020","Disponible"
5230,703,"09-09-2020","Disponible"
5231,703,"10-09-2020","Disponible"
5232,703,"11-09-2020","Disponible"
5233,703,"12-09-2020","Disponible"
5234,703,"13-09-2020","Disponible"
5235,703,"14-09-2020","Disponible"
5236,703,"15-09-2020","Disponible"
5237,703,"16-09-2020","Disponible"
5238,703,"17-09-2020","Disponible"
5239,703,"18-09-2020","Disponible"
5240,703,"19-09-2020","Disponible"
5241,703,"20-09-2020","Disponible"
5242,703,"21-09-2020","Disponible"
5243,704,"28-06-2020","Disponible"
5244,705,"11-01-2020","Disponible"
5245,706,"08-03-2020","Disponible"
5246,706,"09-03-2020","Disponible"
5247,707,"02-03-2020","Disponible"
5248,707,"03-03-2020","Disponible"
5249,707,"04-03-2020","Disponible"
5250,707,"05-03-2020","Disponible"
5251,707,"06-03-2020","Disponible"
5252,707,"07-03-2020","Disponible"
5253,707,"08-03-2020","Disponible"
5254,707,"09-03-2020","Disponible"
5255,707,"10-03-2020","Disponible"
5256,707,"11-03-2020","Disponible"
5257,707,"12-03-2020","Disponible"
5258,707,"13-03-2020","Disponible"
5259,707,"14-03-2020","Disponible"
5260,707,"15-03-2020","Disponible"
5261,707,"16-03-2020","Disponible"
5262,707,"17-03-2020","Disponible"
5263,707,"18-03-2020","Disponible"
5264,707,"19-03-2020","Disponible"
5265,707,"20-03-2020","Disponible"
5266,707,"21-03-2020","Disponible"
5267,707,"22-03-2020","Disponible"
5268,707,"23-03-2020","Disponible"
5269,707,"24-03-2020","Disponible"
5270,707,"25-03-2020","Disponible"
5271,707,"26-03-2020","Disponible"
5272,707,"27-03-2020","Disponible"
5273,707,"28-03-2020","Disponible"
5274,707,"29-03-2020","Disponible"
5275,707,"30-03-2020","Disponible"
5276,708,"06-03-2020","Disponible"
5277,708,"07-03-2020","Disponible"
5278,708,"08-03-2020","Disponible"
5279,708,"09-03-2020","Disponible"
5280,708,"10-03-2020","Disponible"
5281,708,"11-03-2020","Disponible"
5282,709,"08-06-2020","Disponible"
5283,710,"30-05-2020","Disponible"
5284,710,"31-05-2020","Disponible"
5285,710,"01-06-2020","Disponible"
5286,711,"25-06-2020","Disponible"
5287,711,"26-06-2020","Disponible"
5288,711,"27-06-2020","Disponible"
5289,711,"28-06-2020","Disponible"
5290,711,"29-06-2020","Disponible"
5291,711,"30-06-2020","Disponible"
5292,711,"01-07-2020","Disponible"
5293,711,"02-07-2020","Disponible"
5294,711,"03-07-2020","Disponible"
5295,711,"04-07-2020","Disponible"
5296,711,"05-07-2020","Disponible"
5297,711,"06-07-2020","Disponible"
5298,711,"07-07-2020","Disponible"
5299,712,"13-07-2020","Disponible"
5300,712,"14-07-2020","Disponible"
5301,712,"15-07-2020","Disponible"
5302,712,"16-07-2020","Disponible"
5303,712,"17-07-2020","Disponible"
5304,712,"18-07-2020","Disponible"
5305,712,"19-07-2020","Disponible"
5306,712,"20-07-2020","Disponible"
5307,712,"21-07-2020","Disponible"
5308,712,"22-07-2020","Disponible"
5309,712,"23-07-2020","Disponible"
5310,712,"24-07-2020","Disponible"
5311,712,"25-07-2020","Disponible"
5312,712,"26-07-2020","Disponible"
5313,712,"27-07-2020","Disponible"
5314,712,"28-07-2020","Disponible"
5315,712,"29-07-2020","Disponible"
5316,712,"30-07-2020","Disponible"
5317,712,"31-07-2020","Disponible"
5318,712,"01-08-2020","Disponible"
5319,712,"02-08-2020","Disponible"
5320,712,"03-08-2020","Disponible"
5321,712,"04-08-2020","Disponible"
5322,712,"05-08-2020","Disponible"
5323,712,"06-08-2020","Disponible"
5324,712,"07-08-2020","Disponible"
5325,712,"08-08-2020","Disponible"
5326,712,"09-08-2020","Disponible"
5327,712,"10-08-2020","Disponible"
5328,713,"18-07-2020","Disponible"
5329,713,"19-07-2020","Disponible"
5330,713,"20-07-2020","Disponible"
5331,714,"10-07-2020","Disponible"
5332,714,"11-07-2020","Disponible"
5333,714,"12-07-2020","Disponible"
5334,714,"13-07-2020","Disponible"
5335,715,"06-07-2020","Disponible"
5336,716,"26-07-2020","Disponible"
5337,716,"27-07-2020","Disponible"
5338,716,"28-07-2020","Disponible"
5339,716,"29-07-2020","Disponible"
5340,716,"30-07-2020","Disponible"
5341,716,"31-07-2020","Disponible"
5342,716,"01-08-2020","Disponible"
5343,716,"02-08-2020","Disponible"
5344,716,"03-08-2020","Disponible"
5345,717,"26-07-2020","Disponible"
5346,717,"27-07-2020","Disponible"
5347,717,"28-07-2020","Disponible"
5348,718,"05-07-2020","Disponible"
5349,719,"05-07-2020","Disponible"
5350,720,"30-03-2020","Disponible"
5351,720,"29-03-2020","Disponible"
5352,721,"19-03-2020","Disponible"
5353,721,"20-03-2020","Disponible"
5354,721,"21-03-2020","Disponible"
5355,721,"22-03-2020","Disponible"
5356,721,"23-03-2020","Disponible"
5357,722,"18-04-2020","Disponible"
5358,722,"19-04-2020","Disponible"
5359,722,"20-04-2020","Disponible"
5360,723,"06-04-2020","Disponible"
5361,724,"14-01-2020","Disponible"
5362,724,"15-01-2020","Disponible"
5363,724,"16-01-2020","Disponible"
5364,724,"17-01-2020","Disponible"
5365,724,"18-01-2020","Disponible"
5366,724,"19-01-2020","Disponible"
5367,724,"20-01-2020","Disponible"
5368,724,"21-01-2020","Disponible"
5369,724,"22-01-2020","Disponible"
5370,724,"23-01-2020","Disponible"
5371,724,"24-01-2020","Disponible"
5372,724,"25-01-2020","Disponible"
5373,724,"26-01-2020","Disponible"
5374,724,"27-01-2020","Disponible"
5375,724,"28-01-2020","Disponible"
5376,724,"29-01-2020","Disponible"
5377,724,"30-01-2020","Disponible"
5378,724,"31-01-2020","Disponible"
5379,724,"01-02-2020","Disponible"
5380,724,"02-02-2020","Disponible"
5381,724,"03-02-2020","Disponible"
5382,724,"04-02-2020","Disponible"
5383,724,"05-02-2020","Disponible"
5384,724,"06-02-2020","Disponible"
