"ID_LOGEMENT","ID_HEBERGEMENT","TYPE","STATUT","DATE_CREATION","TARIF","NBR_PERSONNE_CONSEILLE","CAPACITE","NBR_PLACE_ADULTE","NBR_PLACE_ENFANT","TARIF_ADULTE","TARIF_ENFANT"
9783,9783,"Camping","Actif","10/10/2012",44.0000220015645,6,44.0000220015645,0,0,0,0
9784,9784,"Camping","Actif","10/10/2012",61.2995703332126,6,61.2995703332126,0,0,0,0
9785,9785,"Camping","Actif","10/10/2012",40.9818136878312,6,40.9818136878312,0,0,0,0
9791,9791,"Camping","Actif","10/10/2012",86.4422913268209,6,86.4422913268209,0,0,0,0
9796,9796,"Camping","Actif","10/10/2012",93.2494852691889,6,93.2494852691889,0,0,0,0
9797,9797,"Camping","Actif","10/10/2012",25.1599729806185,6,25.1599729806185,0,0,0,0
9798,9798,"Camping","Actif","10/10/2012",65.9539616294205,6,65.9539616294205,0,0,0,0
9799,9799,"Camping","Actif","10/10/2012",84.151441976428,6,84.151441976428,0,0,0,0
9800,9800,"Camping","Actif","10/10/2012",21.4493480138481,6,21.4493480138481,0,0,0,0
9808,9808,"Camping","Actif","10/10/2012",88.9490186609328,6,88.9490186609328,0,0,0,0
9821,9821,"Camping","Actif","10/10/2012",54.2336367256939,6,54.2336367256939,0,0,0,0
9822,9822,"Camping","Actif","10/10/2012",58.2421143352985,6,58.2421143352985,0,0,0,0
9823,9823,"Camping","Actif","10/10/2012",55.09666249156,6,55.09666249156,0,0,0,0
9824,9824,"Camping","Actif","10/10/2012",93.3266958221793,6,93.3266958221793,0,0,0,0
9825,9825,"Camping","Actif","10/10/2012",56.6171101108193,6,56.6171101108193,0,0,0,0
9826,9826,"Camping","Actif","10/10/2012",96.5975430421531,6,96.5975430421531,0,0,0,0
9840,9840,"Camping","Actif","10/10/2012",61.277449708432,6,61.277449708432,0,0,0,0
9841,9841,"Camping","Actif","10/10/2012",87.3491701111197,6,87.3491701111197,0,0,0,0
9842,9842,"Camping","Actif","10/10/2012",91.7785733565688,6,91.7785733565688,0,0,0,0
9848,9848,"Camping","Actif","10/10/2012",94.0652839653194,6,94.0652839653194,0,0,0,0
9849,9849,"Camping","Actif","10/10/2012",47.9177954979241,6,47.9177954979241,0,0,0,0
9851,9851,"Camping","Actif","10/10/2012",60.6926324777305,6,60.6926324777305,0,0,0,0
9860,9860,"Camping","Actif","10/10/2012",80.2961735241115,6,80.2961735241115,0,0,0,0
9861,9861,"Camping","Actif","10/10/2012",28.5962642543018,6,28.5962642543018,0,0,0,0
9862,9862,"Camping","Actif","10/10/2012",75.1743495091796,6,75.1743495091796,0,0,0,0
9863,9863,"Camping","Actif","10/10/2012",69.7154458984733,6,69.7154458984733,0,0,0,0
9864,9864,"Camping","Actif","10/10/2012",50.0301620550454,6,50.0301620550454,0,0,0,0
9865,9865,"Camping","Actif","10/10/2012",79.6521394513547,6,79.6521394513547,0,0,0,0
9866,9866,"Camping","Actif","10/10/2012",31.2719180807471,6,31.2719180807471,0,0,0,0
9867,9867,"Camping","Actif","10/10/2012",25.7637429609895,6,25.7637429609895,0,0,0,0
9868,9868,"Camping","Actif","10/10/2012",75.4327840916812,6,75.4327840916812,0,0,0,0
9869,9869,"Camping","Actif","10/10/2012",73.6261684820056,6,73.6261684820056,0,0,0,0
9886,9886,"Camping","Actif","10/10/2012",36.3673070259392,6,36.3673070259392,0,0,0,0
9887,9887,"Camping","Actif","10/10/2012",70.7429274916649,6,70.7429274916649,0,0,0,0
9888,9888,"Camping","Actif","10/10/2012",66.5672959573567,6,66.5672959573567,0,0,0,0
9889,9889,"Camping","Actif","10/10/2012",64.9521802552044,6,64.9521802552044,0,0,0,0
9890,9890,"Camping","Actif","10/10/2012",22.7673130482435,6,22.7673130482435,0,0,0,0
9891,9891,"Camping","Actif","10/10/2012",51.6213198564947,6,51.6213198564947,0,0,0,0
9892,9892,"Camping","Actif","10/10/2012",62.6668407581747,6,62.6668407581747,0,0,0,0
9893,9893,"Camping","Actif","10/10/2012",59.5090138725936,6,59.5090138725936,0,0,0,0
9894,9894,"Camping","Actif","10/10/2012",22.7109378017485,6,22.7109378017485,0,0,0,0
9895,9895,"Camping","Actif","10/10/2012",30.3178642690182,6,30.3178642690182,0,0,0,0
9896,9896,"Camping","Actif","10/10/2012",83.267213255167,6,83.267213255167,0,0,0,0
9897,9897,"Camping","Actif","10/10/2012",56.8005131185055,6,56.8005131185055,0,0,0,0
9898,9898,"Camping","Actif","10/10/2012",69.4728769175708,6,69.4728769175708,0,0,0,0
9899,9899,"Camping","Actif","10/10/2012",54.6814122982323,6,54.6814122982323,0,0,0,0
9916,9916,"Camping","Actif","10/10/2012",24.4125796295702,6,24.4125796295702,0,0,0,0
9917,9917,"Camping","Actif","10/10/2012",40.4205048270524,6,40.4205048270524,0,0,0,0
9918,9918,"Camping","Actif","10/10/2012",97.5301908142865,6,97.5301908142865,0,0,0,0
9919,9919,"Camping","Actif","10/10/2012",21.8632891401649,6,21.8632891401649,0,0,0,0
9930,9930,"Camping","Actif","10/10/2012",58.7225705198944,6,58.7225705198944,0,0,0,0
9937,9937,"Camping","Actif","10/10/2012",87.8536606766284,6,87.8536606766284,0,0,0,0
9938,9938,"Camping","Actif","10/10/2012",71.7000050470233,6,71.7000050470233,0,0,0,0
9939,9939,"Camping","Actif","10/10/2012",38.5316707380116,6,38.5316707380116,0,0,0,0
9940,9940,"Camping","Actif","10/10/2012",82.8945929557085,6,82.8945929557085,0,0,0,0
9941,9941,"Camping","Actif","10/10/2012",77.4019708298147,6,77.4019708298147,0,0,0,0
9942,9942,"Camping","Actif","10/10/2012",40.9491282701492,6,40.9491282701492,0,0,0,0
9948,9948,"Camping","Actif","10/10/2012",95.7585607282817,6,95.7585607282817,0,0,0,0
9949,9949,"Camping","Actif","10/10/2012",48.27546864748,6,48.27546864748,0,0,0,0
9950,9950,"Camping","Actif","10/10/2012",92.5861544162035,6,92.5861544162035,0,0,0,0
9953,9953,"Camping","Actif","10/10/2012",49.8205639794469,6,49.8205639794469,0,0,0,0
9954,9954,"Camping","Actif","10/10/2012",76.0782483033836,6,76.0782483033836,0,0,0,0
9955,9955,"Camping","Actif","10/10/2012",48.49599968642,6,48.49599968642,0,0,0,0
9956,9956,"Camping","Actif","10/10/2012",66.7051680013537,6,66.7051680013537,0,0,0,0
9975,9975,"Camping","Actif","10/10/2012",44.0916646830738,6,44.0916646830738,0,0,0,0
9976,9976,"Camping","Actif","10/10/2012",81.086391042918,6,81.086391042918,0,0,0,0
9977,9977,"Camping","Actif","10/10/2012",52.5171237438917,6,52.5171237438917,0,0,0,0
9990,9990,"Camping","Actif","10/10/2012",78.9854706823826,6,78.9854706823826,0,0,0,0
9991,9991,"Camping","Actif","10/10/2012",44.5736471936107,6,44.5736471936107,0,0,0,0
9992,9992,"Camping","Actif","10/10/2012",28.9053485915065,6,28.9053485915065,0,0,0,0
9993,9993,"Camping","Actif","10/10/2012",62.5191080756485,6,62.5191080756485,0,0,0,0
9994,9994,"Camping","Actif","10/10/2012",82.9092875681818,6,82.9092875681818,0,0,0,0
9995,9995,"Camping","Actif","10/10/2012",64.7509789466858,6,64.7509789466858,0,0,0,0
9999,9999,"Camping","Actif","10/10/2012",53.9206399768591,6,53.9206399768591,0,0,0,0
10004,10004,"Camping","Actif","10/10/2012",46.9479807466269,6,46.9479807466269,0,0,0,0
10005,10005,"Camping","Actif","10/10/2012",35.6991448439658,6,35.6991448439658,0,0,0,0
10006,10006,"Camping","Actif","10/10/2012",59.863581713289,6,59.863581713289,0,0,0,0
10007,10007,"Camping","Actif","10/10/2012",26.844792496413,6,26.844792496413,0,0,0,0
10026,10026,"Camping","Actif","10/10/2012",58.6614693328738,6,58.6614693328738,0,0,0,0
10027,10027,"Camping","Actif","10/10/2012",78.5194254666567,6,78.5194254666567,0,0,0,0
10028,10028,"Camping","Actif","10/10/2012",71.7194519378245,6,71.7194519378245,0,0,0,0
10029,10029,"Camping","Actif","10/10/2012",32.1374735422432,6,32.1374735422432,0,0,0,0
10030,10030,"Camping","Actif","10/10/2012",67.3654972203076,6,67.3654972203076,0,0,0,0
10031,10031,"Camping","Actif","10/10/2012",98.0748433433473,6,98.0748433433473,0,0,0,0
10032,10032,"Camping","Actif","10/10/2012",96.3726136274636,6,96.3726136274636,0,0,0,0
10033,10033,"Camping","Actif","10/10/2012",82.7052312158048,6,82.7052312158048,0,0,0,0
10034,10034,"Camping","Actif","10/10/2012",97.1981757879257,6,97.1981757879257,0,0,0,0
10035,10035,"Camping","Actif","10/10/2012",28.1125017441809,6,28.1125017441809,0,0,0,0
10042,10042,"Camping","Actif","10/10/2012",98.856636993587,6,98.856636993587,0,0,0,0
10043,10043,"Camping","Actif","10/10/2012",45.9893810749054,6,45.9893810749054,0,0,0,0
10044,10044,"Camping","Actif","10/10/2012",41.7136182636023,6,41.7136182636023,0,0,0,0
10046,10046,"Camping","Actif","10/10/2012",93.898350186646,6,93.898350186646,0,0,0,0
10055,10055,"Camping","Actif","10/10/2012",21.5350620262325,6,21.5350620262325,0,0,0,0
10056,10056,"Camping","Actif","10/10/2012",79.6804958209395,6,79.6804958209395,0,0,0,0
10057,10057,"Camping","Actif","10/10/2012",58.737878985703,6,58.737878985703,0,0,0,0
10058,10058,"Camping","Actif","10/10/2012",45.2775938250124,6,45.2775938250124,0,0,0,0
10059,10059,"Camping","Actif","10/10/2012",36.1051908507943,6,36.1051908507943,0,0,0,0
10060,10060,"Camping","Actif","10/10/2012",36.0633607581258,6,36.0633607581258,0,0,0,0
10061,10061,"Camping","Actif","10/10/2012",82.1403173916042,6,82.1403173916042,0,0,0,0
10062,10062,"Camping","Actif","10/10/2012",24.7557576932013,6,24.7557576932013,0,0,0,0
10064,10064,"Camping","Actif","10/10/2012",91.3012859039009,6,91.3012859039009,0,0,0,0
10065,10065,"Camping","Actif","10/10/2012",80.661660246551,6,80.661660246551,0,0,0,0
10066,10066,"Camping","Actif","10/10/2012",41.7369502410293,6,41.7369502410293,0,0,0,0
10094,10094,"Camping","Actif","10/10/2012",39.5960895530879,6,39.5960895530879,0,0,0,0
10095,10095,"Camping","Actif","10/10/2012",98.6225766316056,6,98.6225766316056,0,0,0,0
10096,10096,"Camping","Actif","10/10/2012",43.4238731302321,6,43.4238731302321,0,0,0,0
10097,10097,"Camping","Actif","10/10/2012",32.0125036872923,6,32.0125036872923,0,0,0,0
10098,10098,"Camping","Actif","10/10/2012",91.9068183749914,6,91.9068183749914,0,0,0,0
10099,10099,"Camping","Actif","10/10/2012",44.4848076254129,6,44.4848076254129,0,0,0,0
10100,10100,"Camping","Actif","10/10/2012",53.2439101487398,6,53.2439101487398,0,0,0,0
10102,10102,"Camping","Actif","10/10/2012",83.4825866669416,6,83.4825866669416,0,0,0,0
10103,10103,"Camping","Actif","10/10/2012",54.353286139667,6,54.353286139667,0,0,0,0
10106,10106,"Camping","Actif","10/10/2012",63.1445853412151,6,63.1445853412151,0,0,0,0
10107,10107,"Camping","Actif","10/10/2012",52.3039625026286,6,52.3039625026286,0,0,0,0
10130,10130,"Camping","Actif","10/10/2012",34.9908149428666,6,34.9908149428666,0,0,0,0
10131,10131,"Camping","Actif","10/10/2012",90.7135237753391,6,90.7135237753391,0,0,0,0
10132,10132,"Camping","Actif","10/10/2012",95.713077262044,6,95.713077262044,0,0,0,0
10133,10133,"Camping","Actif","10/10/2012",31.9440669193864,6,31.9440669193864,0,0,0,0
10134,10134,"Camping","Actif","10/10/2012",20.9488711878657,6,20.9488711878657,0,0,0,0
10135,10135,"Camping","Actif","10/10/2012",27.8369945846498,6,27.8369945846498,0,0,0,0
10136,10136,"Camping","Actif","10/10/2012",26.7936646938324,6,26.7936646938324,0,0,0,0
10137,10137,"Camping","Actif","10/10/2012",31.4525412209332,6,31.4525412209332,0,0,0,0
10147,10147,"Camping","Actif","10/10/2012",78.4772562608123,6,78.4772562608123,0,0,0,0
10170,10170,"Camping","Actif","10/10/2012",82.3059498891234,6,82.3059498891234,0,0,0,0
10173,10173,"Camping","Actif","10/10/2012",91.8109949119389,6,91.8109949119389,0,0,0,0
10174,10174,"Camping","Actif","10/10/2012",56.871800031513,6,56.871800031513,0,0,0,0
10175,10175,"Camping","Actif","10/10/2012",75.3238147124648,6,75.3238147124648,0,0,0,0
10176,10176,"Camping","Actif","10/10/2012",84.5597670599818,6,84.5597670599818,0,0,0,0
10201,10201,"Camping","Actif","10/10/2012",61.4313736371696,6,61.4313736371696,0,0,0,0
10202,10202,"Camping","Actif","10/10/2012",57.6949159614742,6,57.6949159614742,0,0,0,0
10204,10204,"Camping","Actif","10/10/2012",81.0862430930138,6,81.0862430930138,0,0,0,0
10205,10205,"Camping","Actif","10/10/2012",96.4010201580822,6,96.4010201580822,0,0,0,0
10206,10206,"Camping","Actif","10/10/2012",61.5090038999915,6,61.5090038999915,0,0,0,0
10207,10207,"Camping","Actif","10/10/2012",37.6987384073436,6,37.6987384073436,0,0,0,0
10208,10208,"Camping","Actif","10/10/2012",20.6655011884868,6,20.6655011884868,0,0,0,0
10209,10209,"Camping","Actif","10/10/2012",40.4232901893556,6,40.4232901893556,0,0,0,0
10210,10210,"Camping","Actif","10/10/2012",22.6822403259575,6,22.6822403259575,0,0,0,0
10224,10224,"Camping","Actif","10/10/2012",95.1175750233233,6,95.1175750233233,0,0,0,0
10225,10225,"Camping","Actif","10/10/2012",37.2822639346123,6,37.2822639346123,0,0,0,0
10226,10226,"Camping","Actif","10/10/2012",26.8908820673823,6,26.8908820673823,0,0,0,0
10245,10245,"Camping","Actif","10/10/2012",32.090066652745,6,32.090066652745,0,0,0,0
10246,10246,"Camping","Actif","10/10/2012",44.618174713105,6,44.618174713105,0,0,0,0
10273,10273,"Camping","Actif","10/10/2012",27.8870469518006,6,27.8870469518006,0,0,0,0
10274,10274,"Camping","Actif","10/10/2012",93.9461894519627,6,93.9461894519627,0,0,0,0
10275,10275,"Camping","Actif","10/10/2012",54.4154782779515,6,54.4154782779515,0,0,0,0
10276,10276,"Camping","Actif","10/10/2012",89.7086792252958,6,89.7086792252958,0,0,0,0
10277,10277,"Camping","Actif","10/10/2012",87.5496458820999,6,87.5496458820999,0,0,0,0
10278,10278,"Camping","Actif","10/10/2012",26.3839237205684,6,26.3839237205684,0,0,0,0
10279,10279,"Camping","Actif","10/10/2012",24.6318830922246,6,24.6318830922246,0,0,0,0
10280,10280,"Camping","Actif","10/10/2012",24.1847384907305,6,24.1847384907305,0,0,0,0
10281,10281,"Camping","Actif","10/10/2012",84.3547467328608,6,84.3547467328608,0,0,0,0
10282,10282,"Camping","Actif","10/10/2012",62.489230260253,6,62.489230260253,0,0,0,0
10283,10283,"Camping","Actif","10/10/2012",28.0527598969638,6,28.0527598969638,0,0,0,0
10284,10284,"Camping","Actif","10/10/2012",83.5809099674225,6,83.5809099674225,0,0,0,0
10285,10285,"Camping","Actif","10/10/2012",76.2422494404018,6,76.2422494404018,0,0,0,0
10291,10291,"Camping","Actif","10/10/2012",89.6114160493016,6,89.6114160493016,0,0,0,0
10298,10298,"Camping","Actif","10/10/2012",92.8175678476691,6,92.8175678476691,0,0,0,0
10299,10299,"Camping","Actif","10/10/2012",75.0346396118402,6,75.0346396118402,0,0,0,0
10300,10300,"Camping","Actif","10/10/2012",95.2145408466458,6,95.2145408466458,0,0,0,0
10301,10301,"Camping","Actif","10/10/2012",64.8077143542469,6,64.8077143542469,0,0,0,0
10324,10324,"Camping","Actif","10/10/2012",69.830555152148,6,69.830555152148,0,0,0,0
10327,10327,"Camping","Actif","10/10/2012",87.7125130780041,6,87.7125130780041,0,0,0,0
10332,10332,"Camping","Actif","10/10/2012",36.4444884471595,6,36.4444884471595,0,0,0,0
10333,10333,"Camping","Actif","10/10/2012",79.5442076399922,6,79.5442076399922,0,0,0,0
10334,10334,"Camping","Actif","10/10/2012",78.1608824245632,6,78.1608824245632,0,0,0,0
10364,10364,"Camping","Actif","10/10/2012",47.8831407800317,6,47.8831407800317,0,0,0,0
10365,10365,"Camping","Actif","10/10/2012",83.6637714877725,6,83.6637714877725,0,0,0,0
10366,10366,"Camping","Actif","10/10/2012",54.7028683312237,6,54.7028683312237,0,0,0,0
10367,10367,"Camping","Actif","10/10/2012",25.2181911841035,6,25.2181911841035,0,0,0,0
10368,10368,"Camping","Actif","10/10/2012",74.564798027277,6,74.564798027277,0,0,0,0
10384,10384,"Camping","Actif","10/10/2012",97.5527407974005,6,97.5527407974005,0,0,0,0
10385,10385,"Camping","Actif","10/10/2012",66.5374475903809,6,66.5374475903809,0,0,0,0
10386,10386,"Camping","Actif","10/10/2012",67.4465881101787,6,67.4465881101787,0,0,0,0
10403,10403,"Camping","Actif","10/10/2012",49.6839281916618,6,49.6839281916618,0,0,0,0
10405,10405,"Camping","Actif","10/10/2012",59.1939559392631,6,59.1939559392631,0,0,0,0
10411,10411,"Camping","Actif","10/10/2012",88.1182548590004,6,88.1182548590004,0,0,0,0
10416,10416,"Camping","Actif","10/10/2012",65.0469054281712,6,65.0469054281712,0,0,0,0
10417,10417,"Camping","Actif","10/10/2012",71.0166733525693,6,71.0166733525693,0,0,0,0
10418,10418,"Camping","Actif","10/10/2012",61.209797821939,6,61.209797821939,0,0,0,0
10420,10420,"Camping","Actif","10/10/2012",31.0547428391874,6,31.0547428391874,0,0,0,0
10421,10421,"Camping","Actif","10/10/2012",24.3029756471515,6,24.3029756471515,0,0,0,0
10438,10438,"Camping","Actif","10/10/2012",35.6705591827631,6,35.6705591827631,0,0,0,0
10439,10439,"Camping","Actif","10/10/2012",57.3015599697828,6,57.3015599697828,0,0,0,0
10458,10458,"Camping","Actif","10/10/2012",69.2961109988391,6,69.2961109988391,0,0,0,0
10463,10463,"Camping","Actif","10/10/2012",89.54744592309,6,89.54744592309,0,0,0,0
10466,10466,"Camping","Actif","10/10/2012",33.2474604807794,6,33.2474604807794,0,0,0,0
10467,10467,"Camping","Actif","10/10/2012",54.1286907345057,6,54.1286907345057,0,0,0,0
10468,10468,"Camping","Actif","10/10/2012",62.0541098900139,6,62.0541098900139,0,0,0,0
10469,10469,"Camping","Actif","10/10/2012",76.9976526498795,6,76.9976526498795,0,0,0,0
10470,10470,"Camping","Actif","10/10/2012",52.3104835674167,6,52.3104835674167,0,0,0,0
10471,10471,"Camping","Actif","10/10/2012",88.6163808777928,6,88.6163808777928,0,0,0,0
10491,10491,"Camping","Actif","10/10/2012",39.9782416783273,6,39.9782416783273,0,0,0,0
10492,10492,"Camping","Actif","10/10/2012",82.9141528531909,6,82.9141528531909,0,0,0,0
10493,10493,"Camping","Actif","10/10/2012",23.4376743808389,6,23.4376743808389,0,0,0,0
10494,10494,"Camping","Actif","10/10/2012",92.693564966321,6,92.693564966321,0,0,0,0
10495,10495,"Camping","Actif","10/10/2012",73.9616080187261,6,73.9616080187261,0,0,0,0
10496,10496,"Camping","Actif","10/10/2012",21.1414368450642,6,21.1414368450642,0,0,0,0
10497,10497,"Camping","Actif","10/10/2012",82.1974077261984,6,82.1974077261984,0,0,0,0
10498,10498,"Camping","Actif","10/10/2012",82.9184714332223,6,82.9184714332223,0,0,0,0
10499,10499,"Camping","Actif","10/10/2012",95.8507516980171,6,95.8507516980171,0,0,0,0
10500,10500,"Camping","Actif","10/10/2012",21.7712687887251,6,21.7712687887251,0,0,0,0
10501,10501,"Camping","Actif","10/10/2012",57.4040719307959,6,57.4040719307959,0,0,0,0
10502,10502,"Camping","Actif","10/10/2012",73.0126326158643,6,73.0126326158643,0,0,0,0
10503,10503,"Camping","Actif","10/10/2012",59.1016251593828,6,59.1016251593828,0,0,0,0
10504,10504,"Camping","Actif","10/10/2012",97.3923099040985,6,97.3923099040985,0,0,0,0
10505,10505,"Camping","Actif","10/10/2012",30.9738505072892,6,30.9738505072892,0,0,0,0
10506,10506,"Camping","Actif","10/10/2012",30.3851515986025,6,30.3851515986025,0,0,0,0
10507,10507,"Camping","Actif","10/10/2012",73.9759050123394,6,73.9759050123394,0,0,0,0
10508,10508,"Camping","Actif","10/10/2012",66.1204321309924,6,66.1204321309924,0,0,0,0
10525,10525,"Camping","Actif","10/10/2012",83.7535213306546,6,83.7535213306546,0,0,0,0
10526,10526,"Camping","Actif","10/10/2012",70.2449351362884,6,70.2449351362884,0,0,0,0
10541,10541,"Camping","Actif","10/10/2012",57.9081159830093,6,57.9081159830093,0,0,0,0
10542,10542,"Camping","Actif","10/10/2012",97.7674181014299,6,97.7674181014299,0,0,0,0
10543,10543,"Camping","Actif","10/10/2012",20.1062605157495,6,20.1062605157495,0,0,0,0
10544,10544,"Camping","Actif","10/10/2012",60.9125105291605,6,60.9125105291605,0,0,0,0
10545,10545,"Camping","Actif","10/10/2012",43.6129122599959,6,43.6129122599959,0,0,0,0
10546,10546,"Camping","Actif","10/10/2012",64.9658514373004,6,64.9658514373004,0,0,0,0
10547,10547,"Camping","Actif","10/10/2012",70.5112848989666,6,70.5112848989666,0,0,0,0
10548,10548,"Camping","Actif","10/10/2012",34.5079407282174,6,34.5079407282174,0,0,0,0
10550,10550,"Camping","Actif","10/10/2012",30.0263703987002,6,30.0263703987002,0,0,0,0
10551,10551,"Camping","Actif","10/10/2012",60.3973928280175,6,60.3973928280175,0,0,0,0
10552,10552,"Camping","Actif","10/10/2012",47.0495425909758,6,47.0495425909758,0,0,0,0
10586,10586,"Camping","Actif","10/10/2012",89.8518445715308,6,89.8518445715308,0,0,0,0
10587,10587,"Camping","Actif","10/10/2012",87.1649551950395,6,87.1649551950395,0,0,0,0
10589,10589,"Camping","Actif","10/10/2012",75.5777308903635,6,75.5777308903635,0,0,0,0
10595,10595,"Camping","Actif","10/10/2012",65.8762202225626,6,65.8762202225626,0,0,0,0
10596,10596,"Camping","Actif","10/10/2012",92.2953025810421,6,92.2953025810421,0,0,0,0
10610,10610,"Camping","Actif","10/10/2012",28.2809772528708,6,28.2809772528708,0,0,0,0
10611,10611,"Camping","Actif","10/10/2012",61.958270650357,6,61.958270650357,0,0,0,0
10612,10612,"Camping","Actif","10/10/2012",44.3454691022635,6,44.3454691022635,0,0,0,0
10613,10613,"Camping","Actif","10/10/2012",34.7431790083647,6,34.7431790083647,0,0,0,0
10614,10614,"Camping","Actif","10/10/2012",90.4183998890221,6,90.4183998890221,0,0,0,0
10615,10615,"Camping","Actif","10/10/2012",43.4107645042241,6,43.4107645042241,0,0,0,0
10616,10616,"Camping","Actif","10/10/2012",65.4176300391555,6,65.4176300391555,0,0,0,0
10617,10617,"Camping","Actif","10/10/2012",46.9187551364303,6,46.9187551364303,0,0,0,0
10618,10618,"Camping","Actif","10/10/2012",43.4415893442929,6,43.4415893442929,0,0,0,0
10627,10627,"Camping","Actif","10/10/2012",45.3294032998383,6,45.3294032998383,0,0,0,0
10636,10636,"Camping","Actif","10/10/2012",32.5889923609793,6,32.5889923609793,0,0,0,0
10637,10637,"Camping","Actif","10/10/2012",45.3349456377327,6,45.3349456377327,0,0,0,0
10638,10638,"Camping","Actif","10/10/2012",37.9157215729356,6,37.9157215729356,0,0,0,0
10642,10642,"Camping","Actif","10/10/2012",92.2490131296217,6,92.2490131296217,0,0,0,0
10643,10643,"Camping","Actif","10/10/2012",67.4833082221448,6,67.4833082221448,0,0,0,0
10654,10654,"Camping","Actif","10/10/2012",46.6899717971683,6,46.6899717971683,0,0,0,0
10655,10655,"Camping","Actif","10/10/2012",91.1109118908644,6,91.1109118908644,0,0,0,0
10656,10656,"Camping","Actif","10/10/2012",36.2523919716477,6,36.2523919716477,0,0,0,0
10657,10657,"Camping","Actif","10/10/2012",54.0752558968961,6,54.0752558968961,0,0,0,0
10658,10658,"Camping","Actif","10/10/2012",99.7676598280668,6,99.7676598280668,0,0,0,0
10659,10659,"Camping","Actif","10/10/2012",47.610461935401,6,47.610461935401,0,0,0,0
10677,10677,"Camping","Actif","10/10/2012",63.0708564631641,6,63.0708564631641,0,0,0,0
10678,10678,"Camping","Actif","10/10/2012",90.8179303258657,6,90.8179303258657,0,0,0,0
10680,10680,"Camping","Actif","10/10/2012",64.81440493837,6,64.81440493837,0,0,0,0
10681,10681,"Camping","Actif","10/10/2012",79.7073316015303,6,79.7073316015303,0,0,0,0
10682,10682,"Camping","Actif","10/10/2012",33.7048934400082,6,33.7048934400082,0,0,0,0
10683,10683,"Camping","Actif","10/10/2012",61.9016933068633,6,61.9016933068633,0,0,0,0
10684,10684,"Camping","Actif","10/10/2012",60.7578582875431,6,60.7578582875431,0,0,0,0
10700,10700,"Camping","Actif","10/10/2012",99.295718818903,6,99.295718818903,0,0,0,0
10701,10701,"Camping","Actif","10/10/2012",92.9444980248809,6,92.9444980248809,0,0,0,0
10702,10702,"Camping","Actif","10/10/2012",58.2452758215368,6,58.2452758215368,0,0,0,0
10703,10703,"Camping","Actif","10/10/2012",42.073192242533,6,42.073192242533,0,0,0,0
10704,10704,"Camping","Actif","10/10/2012",98.7775775976479,6,98.7775775976479,0,0,0,0
10705,10705,"Camping","Actif","10/10/2012",22.1831698343158,6,22.1831698343158,0,0,0,0
10721,10721,"Camping","Actif","10/10/2012",22.4392472952604,6,22.4392472952604,0,0,0,0
10722,10722,"Camping","Actif","10/10/2012",98.058849927038,6,98.058849927038,0,0,0,0
10723,10723,"Camping","Actif","10/10/2012",41.155759152025,6,41.155759152025,0,0,0,0
10724,10724,"Camping","Actif","10/10/2012",26.4347228594124,6,26.4347228594124,0,0,0,0
10725,10725,"Camping","Actif","10/10/2012",76.9679967872798,6,76.9679967872798,0,0,0,0
10726,10726,"Camping","Actif","10/10/2012",81.6495369374752,6,81.6495369374752,0,0,0,0
10727,10727,"Camping","Actif","10/10/2012",61.5266851894557,6,61.5266851894557,0,0,0,0
10728,10728,"Camping","Actif","10/10/2012",67.6662760414183,6,67.6662760414183,0,0,0,0
10729,10729,"Camping","Actif","10/10/2012",69.5564221031964,6,69.5564221031964,0,0,0,0
10735,10735,"Camping","Actif","10/10/2012",98.059996701777,6,98.059996701777,0,0,0,0
10740,10740,"Camping","Actif","10/10/2012",68.1684389337897,6,68.1684389337897,0,0,0,0
10741,10741,"Camping","Actif","10/10/2012",66.2745230272412,6,66.2745230272412,0,0,0,0
10742,10742,"Camping","Actif","10/10/2012",79.996599573642,6,79.996599573642,0,0,0,0
10743,10743,"Camping","Actif","10/10/2012",64.5188889466226,6,64.5188889466226,0,0,0,0
10744,10744,"Camping","Actif","10/10/2012",81.3154843449593,6,81.3154843449593,0,0,0,0
10745,10745,"Camping","Actif","10/10/2012",34.8824918083847,6,34.8824918083847,0,0,0,0
10770,10770,"Camping","Actif","10/10/2012",70.8106546476483,6,70.8106546476483,0,0,0,0
10771,10771,"Camping","Actif","10/10/2012",64.1987315565348,6,64.1987315565348,0,0,0,0
10772,10772,"Camping","Actif","10/10/2012",53.3294909261167,6,53.3294909261167,0,0,0,0
10775,10775,"Camping","Actif","10/10/2012",95.09172167629,6,95.09172167629,0,0,0,0
10776,10776,"Camping","Actif","10/10/2012",64.0862616151571,6,64.0862616151571,0,0,0,0
10777,10777,"Camping","Actif","10/10/2012",43.7597050145268,6,43.7597050145268,0,0,0,0
10780,10780,"Camping","Actif","10/10/2012",78.3392442949116,6,78.3392442949116,0,0,0,0
10781,10781,"Camping","Actif","10/10/2012",21.5437692590058,6,21.5437692590058,0,0,0,0
10782,10782,"Camping","Actif","10/10/2012",51.6844746284187,6,51.6844746284187,0,0,0,0
10783,10783,"Camping","Actif","10/10/2012",57.0634589530528,6,57.0634589530528,0,0,0,0
10784,10784,"Camping","Actif","10/10/2012",28.5608389228582,6,28.5608389228582,0,0,0,0
10787,10787,"Camping","Actif","10/10/2012",74.7344774752855,6,74.7344774752855,0,0,0,0
10788,10788,"Camping","Actif","10/10/2012",59.8604946769774,6,59.8604946769774,0,0,0,0
