"ID_CS","ID_SOIREE","NBR_PLACE","TARIF","NBR_PLACE_DISPO","STATUT"
5721,3814,217,25.9033253765665,207,"Disponible"
5722,3815,494,57.7085464494303,484,"Disponible"
5723,3816,358,88.3298086875584,348,"Disponible"
5724,3816,382,44.6436407335568,372,"Disponible"
5725,3817,225,65.9543384448625,215,"Disponible"
5726,3818,147,27.1878892614041,137,"Disponible"
5727,3818,177,22.0303553622216,167,"Disponible"
5728,3819,210,39.4095303665381,200,"Disponible"
5729,3820,407,27.4578711832874,397,"Disponible"
5730,3820,190,38.4872263035504,180,"Disponible"
5731,3821,226,99.4802306755446,216,"Disponible"
5732,3822,403,83.39323468972,393,"Disponible"
5733,3822,431,40.3854349307949,421,"Disponible"
5734,3823,393,42.3519965843298,383,"Disponible"
5735,3824,254,57.8759882017039,244,"Disponible"
5736,3824,291,39.1560025891522,281,"Disponible"
5737,3825,114,64.0226862160489,104,"Disponible"
5738,3826,237,90.2361880289391,227,"Disponible"
5739,3826,329,47.7997461130144,319,"Disponible"
5740,3827,174,34.9611096433364,164,"Disponible"
5741,3828,303,50.9484602196608,293,"Disponible"
5742,3828,473,41.7256485729013,463,"Disponible"
5743,3829,180,76.1159833578859,170,"Disponible"
5744,3830,337,91.0171073162928,327,"Disponible"
5745,3830,301,36.4976068318356,291,"Disponible"
5746,3831,132,53.0701340176165,122,"Disponible"
5747,3832,254,36.6892726626247,244,"Disponible"
5748,3832,255,32.0601807557978,245,"Disponible"
5749,3833,259,92.9751243500505,249,"Disponible"
5750,3834,124,78.4898352518212,114,"Disponible"
5751,3834,408,34.2260176403215,398,"Disponible"
5752,3835,319,63.375674712006,309,"Disponible"
5753,3836,438,84.4343820004724,428,"Disponible"
5754,3836,447,15.5311181064462,437,"Disponible"
5755,3837,296,36.6849639976863,286,"Disponible"
5756,3838,268,51.8130770709831,258,"Disponible"
5757,3838,399,40.7949496264337,389,"Disponible"
5758,3839,340,48.7232677172869,330,"Disponible"
5759,3840,384,67.2455660707783,374,"Disponible"
5760,3840,336,21.8856732361019,326,"Disponible"
5761,3841,313,84.651269367896,303,"Disponible"
5762,3842,448,52.4823130865116,438,"Disponible"
5763,3842,507,18.6056903301505,497,"Disponible"
5764,3843,150,59.2241004516836,140,"Disponible"
5765,3844,296,80.2435255493037,286,"Disponible"
5766,3844,484,30.5310681869742,474,"Disponible"
5767,3845,457,74.4242992019281,447,"Disponible"
5768,3846,408,91.2863922829274,398,"Disponible"
5769,3846,255,32.4240504356567,245,"Disponible"
5770,3847,193,44.4528351014014,183,"Disponible"
5771,3848,396,44.1609729547054,386,"Disponible"
5772,3848,488,45.5998781515518,478,"Disponible"
5773,3849,145,57.928061299026,135,"Disponible"
5774,3850,388,58.4946426271927,378,"Disponible"
5775,3850,477,28.2657197414665,467,"Disponible"
5776,3851,361,68.6436443473212,351,"Disponible"
5777,3852,301,25.8656800782774,291,"Disponible"
5778,3852,347,14.9194365076255,337,"Disponible"
5779,3853,478,33.5390984488185,468,"Disponible"
5780,3854,245,27.3244346899446,235,"Disponible"
5781,3854,370,38.5321261594072,360,"Disponible"
5782,3855,296,72.1263738872949,286,"Disponible"
5783,3856,148,97.652003885014,138,"Disponible"
5784,3856,480,15.0566991302185,470,"Disponible"
5785,3857,354,74.8574496770743,344,"Disponible"
5786,3858,329,35.4562524647918,319,"Disponible"
5787,3858,403,29.9425816017902,393,"Disponible"
5788,3859,448,34.7793337190524,438,"Disponible"
5789,3860,145,83.26887099538,135,"Disponible"
5790,3860,277,16.7892747325823,267,"Disponible"
5791,3861,471,47.5643756566569,461,"Disponible"
5792,3862,232,42.6229840726592,222,"Disponible"
5793,3862,140,25.0478486326756,130,"Disponible"
5794,3863,246,75.9372122061905,236,"Disponible"
5795,3864,339,76.4328490186017,329,"Disponible"
5796,3864,237,45.4386521829292,227,"Disponible"
5797,3865,224,67.2607836080715,214,"Disponible"
5798,3866,163,86.1559736076742,153,"Disponible"
5799,3866,233,31.9836203823797,223,"Disponible"
5800,3867,300,71.2298965314403,290,"Disponible"
5801,3868,179,95.9104440174997,169,"Disponible"
5802,3868,501,36.7176033352735,491,"Disponible"
5803,3869,151,89.9712515936699,141,"Disponible"
5804,3870,149,96.4395899674855,139,"Disponible"
5805,3870,283,30.9017588064307,273,"Disponible"
5806,3871,171,62.6014223555103,161,"Disponible"
5807,3872,409,81.1529059894383,399,"Disponible"
5808,3872,437,43.7431808561087,427,"Disponible"
5809,3873,240,62.0782636164222,230,"Disponible"
5810,3874,463,52.4504862492904,453,"Disponible"
5811,3874,317,22.9370455082972,307,"Disponible"
5812,3875,126,56.4948793326039,116,"Disponible"
5813,3876,260,67.2071661101654,250,"Disponible"
5814,3876,278,22.7701543597504,268,"Disponible"
5815,3877,172,99.9761143873911,162,"Disponible"
5816,3878,150,27.0535462128464,140,"Disponible"
5817,3878,420,48.1384085287573,410,"Disponible"
5818,3879,496,58.8690738193691,486,"Disponible"
5819,3880,165,26.2257755442988,155,"Disponible"
5820,3880,193,13.4444700292079,183,"Disponible"
5821,3881,126,37.5816086947452,116,"Disponible"
5822,3882,365,77.2409494209569,355,"Disponible"
5823,3882,442,32.6222905394388,432,"Disponible"
5824,3883,434,89.8994865070563,424,"Disponible"
5825,3884,508,81.8845391622745,498,"Disponible"
5826,3884,326,14.9145940464223,316,"Disponible"
5827,3885,322,97.2608229785692,312,"Disponible"
5828,3886,312,67.7274236630183,302,"Disponible"
5829,3886,291,46.6302518878365,281,"Disponible"
5830,3887,473,92.1757056610659,463,"Disponible"
5831,3888,335,39.1912826686166,325,"Disponible"
5832,3888,373,42.1503343910445,363,"Disponible"
5833,3889,213,80.4621890245471,203,"Disponible"
5834,3890,120,40.4630404431373,110,"Disponible"
5835,3890,284,18.6454390961444,274,"Disponible"
5836,3891,224,47.7681816671975,214,"Disponible"
5837,3892,266,94.548019458307,256,"Disponible"
5838,3892,425,19.69477480161,415,"Disponible"
5839,3893,196,64.8331385978963,186,"Disponible"
5840,3894,191,67.7959850814659,181,"Disponible"
5841,3894,253,40.3121872601332,243,"Disponible"
5842,3895,236,28.5810038796626,226,"Disponible"
5843,3896,480,29.0508385223802,470,"Disponible"
5844,3896,472,26.2001870229142,462,"Disponible"
5845,3897,294,87.4399638967589,284,"Disponible"
5846,3898,415,48.23147507268,405,"Disponible"
5847,3898,343,22.8189539484447,333,"Disponible"
5848,3899,286,39.7313424502499,276,"Disponible"
5849,3900,418,71.3457069301512,408,"Disponible"
5850,3900,510,21.7595523805358,500,"Disponible"
5851,3901,118,78.4501720510889,108,"Disponible"
5852,3902,152,88.81234935252,142,"Disponible"
5853,3902,236,49.4777892628917,226,"Disponible"
5854,3903,461,63.790827250341,451,"Disponible"
5855,3904,134,31.647111044731,124,"Disponible"
5856,3904,385,23.4762617736124,375,"Disponible"
5857,3905,479,35.0764478440396,469,"Disponible"
5858,3906,216,58.1460430112202,206,"Disponible"
5859,3906,384,29.0952948678751,374,"Disponible"
5860,3907,472,91.59208664787,462,"Disponible"
5861,3908,404,52.0423992187716,394,"Disponible"
5862,3908,305,47.8447106142994,295,"Disponible"
5863,3909,386,38.332458131481,376,"Disponible"
5864,3910,259,72.188160859514,249,"Disponible"
5865,3910,346,27.0367397693917,336,"Disponible"
5866,3911,378,97.0520471455529,368,"Disponible"
5867,3912,335,30.3289412579034,325,"Disponible"
5868,3912,504,29.3755011050962,494,"Disponible"
5869,3913,369,29.6198974363506,359,"Disponible"
5870,3914,487,48.0259582633153,477,"Disponible"
5871,3914,305,40.6244578392943,295,"Disponible"
5872,3915,176,95.6639369251207,166,"Disponible"
5873,3916,148,89.9800214916468,138,"Disponible"
5874,3916,481,23.3815184939886,471,"Disponible"
5875,3917,144,76.9934223557357,134,"Disponible"
5876,3918,269,76.9220768008381,259,"Disponible"
5877,3918,484,25.979077044758,474,"Disponible"
5878,3919,400,80.890942789847,390,"Disponible"
5879,3920,159,89.6275831037201,149,"Disponible"
5880,3920,400,47.7340286393883,390,"Disponible"
5881,3921,220,34.7440568031743,210,"Disponible"
5882,3922,448,26.5875546378084,438,"Disponible"
5883,3922,186,27.5713344017277,176,"Disponible"
5884,3923,161,71.5362637711223,151,"Disponible"
5885,3924,216,97.3412431660108,206,"Disponible"
5886,3924,280,24.2805077577941,270,"Disponible"
5887,3925,264,63.8374925008975,254,"Disponible"
5888,3926,237,90.0291959871538,227,"Disponible"
5889,3926,255,45.2988985722186,245,"Disponible"
5890,3927,243,89.5240554236807,233,"Disponible"
5891,3928,241,45.7564604352228,231,"Disponible"
5892,3928,187,17.4642941128695,177,"Disponible"
5893,3929,470,28.7471874908078,460,"Disponible"
5894,3930,357,36.5879651217256,347,"Disponible"
5895,3930,292,34.3224363663467,282,"Disponible"
5896,3931,476,74.8199819063302,466,"Disponible"
5897,3932,237,85.983326274436,227,"Disponible"
5898,3932,331,23.0391953955404,321,"Disponible"
5899,3933,184,30.2673654921819,174,"Disponible"
5900,3934,340,43.8862617709674,330,"Disponible"
5901,3934,413,29.0533302322729,403,"Disponible"
5902,3935,226,61.8931132776197,216,"Disponible"
5903,3936,199,65.3216756414622,189,"Disponible"
5904,3936,482,27.4495563149685,472,"Disponible"
5905,3937,130,40.7603878469672,120,"Disponible"
5906,3938,113,31.3030926277861,103,"Disponible"
5907,3938,181,37.1888474997832,171,"Disponible"
5908,3939,360,26.1990663304459,350,"Disponible"
5909,3940,479,56.367449084064,469,"Disponible"
5910,3940,268,45.7445199048379,258,"Disponible"
5911,3941,389,53.7422803870868,379,"Disponible"
5912,3942,256,32.4898972292431,246,"Disponible"
5913,3942,420,44.4520865770755,410,"Disponible"
5914,3943,289,74.609130207682,279,"Disponible"
5915,3944,360,89.7912973538041,350,"Disponible"
5916,3944,144,17.4626770080067,134,"Disponible"
5917,3945,225,56.1577799497172,215,"Disponible"
5918,3946,217,46.2262987624854,207,"Disponible"
5919,3946,369,19.8595270368969,359,"Disponible"
5920,3947,489,41.1479268339463,479,"Disponible"
5921,3948,240,92.4186187505256,230,"Disponible"
5922,3948,219,37.1520757587859,209,"Disponible"
5923,3949,184,62.4089095101226,174,"Disponible"
5924,3950,309,99.9782643804792,299,"Disponible"
5925,3950,332,14.3746609537629,322,"Disponible"
5926,3951,349,29.7229080053512,339,"Disponible"
5927,3952,256,82.661293935962,246,"Disponible"
5928,3952,254,29.4050713593606,244,"Disponible"
5929,3953,175,54.063957137987,165,"Disponible"
5930,3954,206,29.5822978776414,196,"Disponible"
5931,3954,116,28.902094863588,106,"Disponible"
5932,3955,500,85.5675961531233,490,"Disponible"
5933,3956,290,46.007534180535,280,"Disponible"
5934,3956,477,17.8060978039866,467,"Disponible"
5935,3957,312,51.161919493461,302,"Disponible"
5936,3958,468,71.0422055155504,458,"Disponible"
5937,3958,369,37.8717726038303,359,"Disponible"
5938,3959,286,94.4196351571009,276,"Disponible"
5939,3960,184,96.0910088091623,174,"Disponible"
5940,3960,286,43.4139302786207,276,"Disponible"
5941,3961,151,36.9788415904623,141,"Disponible"
5942,3962,441,52.857521927217,431,"Disponible"
5943,3962,195,21.6873586032307,185,"Disponible"
5944,3963,475,49.5897006301675,465,"Disponible"
5945,3964,311,38.7643304187804,301,"Disponible"
5946,3964,484,43.4063015505672,474,"Disponible"
5947,3965,378,61.7245381348766,368,"Disponible"
5948,3966,349,68.790911976248,339,"Disponible"
5949,3966,496,41.6832465067273,486,"Disponible"
5950,3967,204,93.7002053891774,194,"Disponible"
5951,3968,455,88.6109309270978,445,"Disponible"
5952,3968,148,29.9326200853102,138,"Disponible"
5953,3969,380,65.0969206704758,370,"Disponible"
5954,3970,138,67.4634538008831,128,"Disponible"
5955,3970,494,33.9132298366167,484,"Disponible"
5956,3971,157,66.5005803515669,147,"Disponible"
5957,3972,300,56.4625828468706,290,"Disponible"
5958,3972,258,40.250303276116,248,"Disponible"
5959,3973,162,41.9553354848176,152,"Disponible"
5960,3974,348,42.5895911466796,338,"Disponible"
5961,3974,465,30.3101640281966,455,"Disponible"
5962,3975,427,40.4024953197222,417,"Disponible"
5963,3976,469,32.1094235579949,459,"Disponible"
5964,3976,136,24.0399843925843,126,"Disponible"
5965,3977,166,26.222589565441,156,"Disponible"
5966,3978,433,49.9776991724502,423,"Disponible"
5967,3978,357,32.5262139172992,347,"Disponible"
5968,3979,460,27.5874071929138,450,"Disponible"
5969,3980,329,37.5386535539292,319,"Disponible"
5970,3980,457,37.8872251836583,447,"Disponible"
5971,3981,205,54.8322873481084,195,"Disponible"
5972,3982,318,42.7712373959366,308,"Disponible"
5973,3982,394,20.5307471973356,384,"Disponible"
5974,3983,278,38.498696469469,268,"Disponible"
5975,3984,245,69.1970369953196,235,"Disponible"
5976,3984,497,22.7607492968673,487,"Disponible"
5977,3985,239,46.8854862207081,229,"Disponible"
5978,3986,407,29.9841637024656,397,"Disponible"
5979,3986,191,37.7952432609163,181,"Disponible"
5980,3987,334,80.4180084320251,324,"Disponible"
5981,3988,126,98.535025230376,116,"Disponible"
5982,3988,373,25.5287023261189,363,"Disponible"
5983,3989,314,77.3003226844594,304,"Disponible"
5984,3990,424,84.3235170643311,414,"Disponible"
5985,3990,390,46.7649097379763,380,"Disponible"
5986,3991,249,64.1395655518863,239,"Disponible"
5987,3992,428,91.3468070852105,418,"Disponible"
5988,3992,137,31.0464864916867,127,"Disponible"
5989,3993,484,34.273292607395,474,"Disponible"
5990,3994,426,35.1834173779935,416,"Disponible"
5991,3994,478,39.5980118453735,468,"Disponible"
5992,3995,255,25.6449838867411,245,"Disponible"
5993,3996,140,49.8117523500696,130,"Disponible"
5994,3996,253,23.7186375132296,243,"Disponible"
5995,3997,110,83.9556731749326,100,"Disponible"
5996,3998,239,78.6669851862825,229,"Disponible"
5997,3998,401,17.8689274325734,391,"Disponible"
5998,3999,279,89.3531248089857,269,"Disponible"
5999,4000,210,53.1843276694417,200,"Disponible"
6000,4000,170,20.1492255262565,160,"Disponible"
6001,4001,187,42.9507113876753,177,"Disponible"
6002,4002,375,73.3251848316286,365,"Disponible"
6003,4002,299,44.1238641360542,289,"Disponible"
6004,4003,310,64.1774873249233,300,"Disponible"
6005,4004,112,35.9231238777284,102,"Disponible"
6006,4004,204,30.5320799612673,194,"Disponible"
6007,4005,447,61.5611624962185,437,"Disponible"
6008,4006,382,45.1255810912699,372,"Disponible"
6009,4006,170,30.7240042224294,160,"Disponible"
6010,4007,241,75.5180879554246,231,"Disponible"
6011,4008,224,51.2930953700561,214,"Disponible"
6012,4008,253,38.4031686233357,243,"Disponible"
6013,4009,231,96.6321653628256,221,"Disponible"
6014,4010,288,72.0362236548681,278,"Disponible"
6015,4010,197,14.8909912706586,187,"Disponible"
6016,4011,304,70.1015917642508,294,"Disponible"
6017,4012,194,36.3560515164863,184,"Disponible"
6018,4012,348,39.907880834653,338,"Disponible"
6019,4013,302,35.3145313332789,292,"Disponible"
6020,4014,113,66.836589371087,103,"Disponible"
6021,4014,260,35.4264753841562,250,"Disponible"
6022,4015,207,31.0167732764967,197,"Disponible"
6023,4016,360,87.5671193236485,350,"Disponible"
6024,4016,212,47.2159280383494,202,"Disponible"
6025,4017,501,65.2133239142131,491,"Disponible"
6026,4018,195,45.1594551908784,185,"Disponible"
6027,4018,150,20.8031037647743,140,"Disponible"
6028,4019,377,77.6514828321524,367,"Disponible"
6029,4020,123,67.7255063026678,113,"Disponible"
6030,4020,365,27.4996588967042,355,"Disponible"
6031,4021,356,84.2081070586573,346,"Disponible"
6032,4022,345,32.2933181480039,335,"Disponible"
6033,4022,293,48.9938710845308,283,"Disponible"
6034,4023,397,46.5010160929523,387,"Disponible"
6035,4024,436,44.1855850163847,426,"Disponible"
6036,4024,437,31.1483574099839,427,"Disponible"
6037,4025,476,51.9246363954153,466,"Disponible"
6038,4026,339,29.7289794718381,329,"Disponible"
6039,4026,410,25.5427065392723,400,"Disponible"
6040,4027,370,35.991421493236,360,"Disponible"
6041,4028,136,97.673843317898,126,"Disponible"
6042,4028,149,32.0624582323944,139,"Disponible"
6043,4029,207,51.7054763971828,197,"Disponible"
6044,4030,126,30.8966269367374,116,"Disponible"
6045,4030,201,48.3895380661124,191,"Disponible"
6046,4031,241,45.4036922368687,231,"Disponible"
6047,4032,160,50.9818990889471,150,"Disponible"
6048,4032,426,17.3148123692954,416,"Disponible"
6049,4033,272,89.6131514396984,262,"Disponible"
6050,4034,249,92.6731868064962,239,"Disponible"
6051,4034,218,47.0401336147916,208,"Disponible"
6052,4035,226,89.8164066195022,216,"Disponible"
6053,4036,442,74.3663770030253,432,"Disponible"
6054,4036,508,34.2244875588221,498,"Disponible"
6055,4037,311,57.2782729926985,301,"Disponible"
6056,4038,479,72.0410931913648,469,"Disponible"
6057,4038,495,23.1175963912392,485,"Disponible"
6058,4039,221,83.5891154012643,211,"Disponible"
6059,4040,260,94.3336299154907,250,"Disponible"
6060,4040,302,17.6268135750433,292,"Disponible"
6061,4041,200,62.1203711722046,190,"Disponible"
6062,4042,388,65.1541729283053,378,"Disponible"
6063,4042,479,22.6844274584437,469,"Disponible"
6064,4043,334,85.9131060424261,324,"Disponible"
6065,4044,487,81.613534578355,477,"Disponible"
6066,4044,451,47.6183391932864,441,"Disponible"
6067,4045,144,42.5610786536708,134,"Disponible"
6068,4046,161,64.3191448412836,151,"Disponible"
6069,4046,427,47.7934336842736,417,"Disponible"
6070,4047,365,47.0887229777873,355,"Disponible"
6071,4048,214,51.1758819629904,204,"Disponible"
6072,4048,288,29.5036728028208,278,"Disponible"
6073,4049,378,65.391396835912,368,"Disponible"
6074,4050,356,78.7886861595325,346,"Disponible"
6075,4050,432,28.167974553071,422,"Disponible"
6076,4051,278,67.5171018054243,268,"Disponible"
6077,4052,208,53.0594579002354,198,"Disponible"
6078,4052,401,17.1206658473238,391,"Disponible"
6079,4053,388,81.3178286829498,378,"Disponible"
6080,4054,272,74.764268740546,262,"Disponible"
6081,4054,322,31.6311592934653,312,"Disponible"
6082,4055,377,69.3327480403241,367,"Disponible"
6083,4056,323,33.9053724252153,313,"Disponible"
6084,4056,147,24.8740018752869,137,"Disponible"
6085,4057,309,92.6802852482069,299,"Disponible"
6086,4058,345,38.3321236062329,335,"Disponible"
6087,4058,382,42.5888458441477,372,"Disponible"
6088,4059,408,27.7680383413099,398,"Disponible"
6089,4060,371,48.6417901876848,361,"Disponible"
6090,4060,277,15.9675911330851,267,"Disponible"
6091,4061,381,81.7039168847259,371,"Disponible"
6092,4062,468,58.6051942897029,458,"Disponible"
6093,4062,283,32.582471871865,273,"Disponible"
6094,4063,383,27.7358709194232,373,"Disponible"
6095,4064,289,39.1403279441874,279,"Disponible"
6096,4064,415,35.5567813065136,405,"Disponible"
6097,4065,378,58.7186695076525,368,"Disponible"
6098,4066,478,82.2739464405458,468,"Disponible"
6099,4066,434,17.1744897321332,424,"Disponible"
6100,4067,368,81.518942269031,358,"Disponible"
6101,4068,378,77.6964411255904,368,"Disponible"
6102,4068,273,39.6664088912075,263,"Disponible"
6103,4069,199,26.1947282589972,189,"Disponible"
6104,4070,286,72.7818093437236,276,"Disponible"
6105,4070,237,23.7197217473295,227,"Disponible"
6106,4071,188,92.3844045202713,178,"Disponible"
6107,4072,186,90.9509770339355,176,"Disponible"
6108,4072,128,49.4401702162577,118,"Disponible"
6109,4073,395,91.1607399233617,385,"Disponible"
6110,4074,405,41.6589954111259,395,"Disponible"
6111,4074,403,35.4010600829497,393,"Disponible"
6112,4075,182,59.2103358998429,172,"Disponible"
6113,4076,169,89.9816322489642,159,"Disponible"
6114,4076,197,21.984527821769,187,"Disponible"
6115,4077,224,34.2801962571684,214,"Disponible"
6116,4078,225,64.4946357700974,215,"Disponible"
6117,4078,178,44.4043996772962,168,"Disponible"
6118,4079,356,94.3072022811975,346,"Disponible"
6119,4080,294,63.70468660607,284,"Disponible"
6120,4080,242,19.1114232497057,232,"Disponible"
6121,4081,191,31.8646719853859,181,"Disponible"
6122,4082,302,33.3090175467078,292,"Disponible"
6123,4082,183,42.9732377320761,173,"Disponible"
6124,4083,441,41.3686624902766,431,"Disponible"
6125,4084,327,84.7877127467655,317,"Disponible"
6126,4084,241,38.1338162173051,231,"Disponible"
6127,4085,321,76.3645246857777,311,"Disponible"
6128,4086,346,33.0582424066961,336,"Disponible"
6129,4086,361,24.07013635966,351,"Disponible"
6130,4087,214,48.0946516094264,204,"Disponible"
6131,4088,242,27.9900389490649,232,"Disponible"
6132,4088,123,34.984595165588,113,"Disponible"
6133,4089,446,71.7205570079386,436,"Disponible"
6134,4090,270,91.6616504546255,260,"Disponible"
6135,4090,381,29.047059250297,371,"Disponible"
6136,4091,433,82.6309951720759,423,"Disponible"
6137,4092,389,67.0613640046213,379,"Disponible"
6138,4092,399,45.3075240919134,389,"Disponible"
6139,4093,472,28.0313546420075,462,"Disponible"
6140,4094,179,76.6016201407183,169,"Disponible"
6141,4094,434,46.7400957422797,424,"Disponible"
6142,4095,337,27.0360523078125,327,"Disponible"
6143,4096,160,51.0635164740961,150,"Disponible"
6144,4096,372,16.4405330346199,362,"Disponible"
6145,4097,436,81.7988660535775,426,"Disponible"
6146,4098,276,69.2075581697281,266,"Disponible"
6147,4098,426,20.8771354838973,416,"Disponible"
6148,4099,495,82.2114053939003,485,"Disponible"
6149,4100,494,32.8905893256888,484,"Disponible"
6150,4100,209,13.9287586614955,199,"Disponible"
6151,4101,312,77.3598474333994,302,"Disponible"
6152,4102,129,79.8879188194405,119,"Disponible"
6153,4102,469,37.4399920197902,459,"Disponible"
6154,4103,374,32.130904996302,364,"Disponible"
6155,4104,142,54.4023992319126,132,"Disponible"
6156,4104,173,36.022412913735,163,"Disponible"
6157,4105,244,63.8215588347521,234,"Disponible"
6158,4106,264,89.5757159567438,254,"Disponible"
6159,4106,504,43.2222786126658,494,"Disponible"
6160,4107,491,89.9438288528472,481,"Disponible"
6161,4108,174,31.9513882917818,164,"Disponible"
6162,4108,310,22.4895475112135,300,"Disponible"
6163,4109,276,38.3205029880628,266,"Disponible"
6164,4110,212,51.5787301468663,202,"Disponible"
6165,4110,370,14.1811325185699,360,"Disponible"
6166,4111,370,79.2839982779697,360,"Disponible"
6167,4112,493,70.2017188537866,483,"Disponible"
6168,4112,170,49.0816582052503,160,"Disponible"
6169,4113,402,94.3896916811354,392,"Disponible"
6170,4114,413,85.3614410967566,403,"Disponible"
6171,4114,345,34.2213438911131,335,"Disponible"
6172,4115,405,62.7209819271229,395,"Disponible"
6173,4116,204,49.5316894783173,194,"Disponible"
6174,4116,369,28.9619007555302,359,"Disponible"
6175,4117,287,50.4989129607566,277,"Disponible"
6176,4118,227,56.0812771494966,217,"Disponible"
6177,4118,237,21.4168023900129,227,"Disponible"
6178,4119,403,26.6105694579892,393,"Disponible"
6179,4120,510,25.9593663038686,500,"Disponible"
6180,4120,159,43.6607338284375,149,"Disponible"
6181,4121,311,77.1015305013862,301,"Disponible"
6182,4122,197,91.7250440455973,187,"Disponible"
6183,4122,263,25.2649446221767,253,"Disponible"
6184,4123,183,76.4435871271417,173,"Disponible"
6185,4124,422,49.8801735113375,412,"Disponible"
6186,4124,456,14.2770244245185,446,"Disponible"
6187,4125,133,96.2196959240828,123,"Disponible"
6188,4126,158,78.8145719037857,148,"Disponible"
6189,4126,154,40.6328577897511,144,"Disponible"
6190,4127,317,93.5828095010947,307,"Disponible"
6191,4128,229,89.6329134178814,219,"Disponible"
6192,4128,308,28.6414428119315,298,"Disponible"
6193,4129,115,99.7619059460703,105,"Disponible"
6194,4130,152,70.8796725724824,142,"Disponible"
6195,4130,487,32.1671705634799,477,"Disponible"
6196,4131,434,37.4538698000833,424,"Disponible"
6197,4132,301,95.6763298832811,291,"Disponible"
6198,4132,392,48.15331469581,382,"Disponible"
6199,4133,408,84.4007391715422,398,"Disponible"
6200,4134,431,34.3350188806653,421,"Disponible"
6201,4134,279,17.7627998695243,269,"Disponible"
6202,4135,188,91.4927102974616,178,"Disponible"
6203,4136,132,98.1757260626182,122,"Disponible"
6204,4136,454,46.7130645411089,444,"Disponible"
6205,4137,485,66.9116657809354,475,"Disponible"
6206,4138,440,56.5022285678424,430,"Disponible"
6207,4138,409,17.9000483214622,399,"Disponible"
6208,4139,220,71.9063944707159,210,"Disponible"
6209,4140,225,53.5458631813526,215,"Disponible"
6210,4140,240,29.3882152123842,230,"Disponible"
6211,4141,368,92.4954470130615,358,"Disponible"
6212,4142,236,53.1787939718924,226,"Disponible"
6213,4142,309,49.9751832976472,299,"Disponible"
6214,4143,214,34.1371395392343,204,"Disponible"
6215,4144,427,81.4499212428927,417,"Disponible"
6216,4144,121,48.92752415617,111,"Disponible"
6217,4145,294,94.2413191427477,284,"Disponible"
6218,4146,191,36.3588056527078,181,"Disponible"
6219,4146,271,33.1928192987107,261,"Disponible"
6220,4147,204,30.5894906749018,194,"Disponible"
6221,4148,438,28.1031250196975,428,"Disponible"
6222,4148,424,35.8364202460507,414,"Disponible"
6223,4149,433,49.4722753181122,423,"Disponible"
6224,4150,465,59.3021865584888,455,"Disponible"
6225,4150,491,37.9495346453041,481,"Disponible"
6226,4151,271,36.9209992990363,261,"Disponible"
6227,4152,427,46.3345725729596,417,"Disponible"
6228,4152,174,18.811287326389,164,"Disponible"
6229,4153,210,53.6796965054236,200,"Disponible"
6230,4154,395,37.4862230208237,385,"Disponible"
6231,4154,191,24.7020790789975,181,"Disponible"
6232,4155,262,33.4831939660944,252,"Disponible"
6233,4156,184,52.0368511846755,174,"Disponible"
6234,4156,160,29.2023796442663,150,"Disponible"
6235,4157,248,95.3234377899207,238,"Disponible"
6236,4158,305,48.3432894514408,295,"Disponible"
6237,4158,195,27.0555867929943,185,"Disponible"
6238,4159,233,29.9634627590422,223,"Disponible"
6239,4160,316,32.1062926726881,306,"Disponible"
6240,4160,182,22.1037227805937,172,"Disponible"
6241,4161,507,43.2599072752055,497,"Disponible"
6242,4162,290,65.1137416483834,280,"Disponible"
6243,4162,200,48.4405692492146,190,"Disponible"
6244,4163,506,25.8343094435986,496,"Disponible"
6245,4164,356,81.5984278044198,346,"Disponible"
6246,4164,474,43.1446363625582,464,"Disponible"
6247,4165,342,52.3081505147275,332,"Disponible"
6248,4166,409,96.834892971674,399,"Disponible"
6249,4166,308,42.9375945444917,298,"Disponible"
6250,4167,475,32.1463435364421,465,"Disponible"
6251,4168,378,90.0898417632561,368,"Disponible"
6252,4168,284,35.4762937320629,274,"Disponible"
6253,4169,283,91.4348882623017,273,"Disponible"
6254,4170,332,64.4840701541398,322,"Disponible"
6255,4170,147,35.7058601162862,137,"Disponible"
6256,4171,281,84.2802551807836,271,"Disponible"
6257,4172,267,93.6127633845899,257,"Disponible"
6258,4172,158,43.266362263239,148,"Disponible"
6259,4173,253,48.6025509017054,243,"Disponible"
6260,4174,488,93.20546722156,478,"Disponible"
6261,4174,462,25.2987007639604,452,"Disponible"
6262,4175,230,47.683612437686,220,"Disponible"
6263,4176,300,76.5187444048934,290,"Disponible"
6264,4176,115,46.8072887102608,105,"Disponible"
6265,4177,489,79.8909406701569,479,"Disponible"
6266,4178,354,58.7717294867616,344,"Disponible"
6267,4178,332,27.5956755271181,322,"Disponible"
6268,4179,319,75.4569984623231,309,"Disponible"
6269,4180,181,81.6673083289061,171,"Disponible"
6270,4180,193,35.9988884301856,183,"Disponible"
6271,4181,449,47.753084951546,439,"Disponible"
6272,4182,116,76.8013676337432,106,"Disponible"
6273,4182,187,35.7738248305395,177,"Disponible"
6274,4183,205,30.669988936279,195,"Disponible"
6275,4184,303,51.5377980133053,293,"Disponible"
6276,4184,334,31.5660965337884,324,"Disponible"
6277,4185,229,63.5911311488599,219,"Disponible"
6278,4186,332,43.522931903135,322,"Disponible"
6279,4186,461,24.187149797217,451,"Disponible"
6280,4187,143,50.1665742543992,133,"Disponible"
